species,dataset,OG,Gene1,Gene2,exp_sum,exp_log2FC
Smac3,Smac3_leaves,OG0002029,Solmac3_02g008970,Solmac3_02g029070,5882.65010144596,1.95792264374377
Smac3,Smac3_leaves,OG0002029,Solmac3_02g008970,Solmac3_02g029070,4581.92483311837,1.64180239053329
Spri1,Spri1_leaves,OG0002029,Solpri1_02g009140,Solpri1_02g028830,8562.21058062437,1.34380793047793
Spri1,Spri1_leaves,OG0002029,Solpri1_02g009140,Solpri1_02g028830,6680.08490682722,1.62256375276592
Spri1,Spri1_leaves,OG0002029,Solpri1_02g009140,Solpri1_02g028830,8867.50198395174,1.20908706892284
Spri1,Spri1_leaves,OG0002029,Solpri1_02g009140,Solpri1_02g028830,8094.34863982624,1.48959387180847
Squi2,Squi2_leaves,OG0002029,Solqui2_02g014530,Solqui2_02g025870,3568.49156985771,1.11140966582607
Squi2,Squi2_leaves,OG0002029,Solqui2_02g014530,Solqui2_02g025870,5686.08312664613,1.1351197204369
Squi2,Squi2_leaves,OG0002029,Solqui2_02g014530,Solqui2_02g025870,5890.33136297374,1.03716665988669
Saet3,Saet3_leaves,OG0002030,Solaet3_02g028230,Solaet3_03g005360,22.2909714141424,2.74519748187861
Saet3,Saet3_leaves,OG0002030,Solaet3_02g028230,Solaet3_03g005360,28.2504478264037,3.42330417377866
Saet3,Saet3_leaves,OG0002030,Solaet3_02g028230,Solaet3_03g005360,34.0785869673928,3.61244897897884
Sang8,Sang8_leaves,OG0002030,Solang8_02g029530,Solang8_03g005330,35.5170882834313,3.40313956992483
Sang8,Sang8_leaves,OG0002030,Solang8_02g029530,Solang8_03g005330,25.661985869347,3.34220589168217
Sang8,Sang8_leaves,OG0002030,Solang8_02g029530,Solang8_03g005330,35.3708081982921,3.82255230457641
Scan1,Scan1_leaves,OG0002030,Solcan1_02g013480,Solcan1_12g005090,32.9996539463359,2.58100439783045
Scan1,Scan1_leaves,OG0002030,Solcan1_02g013480,Solcan1_12g005090,23.5491369643422,1.79987359268245
Scan1,Scan1_leaves,OG0002030,Solcan1_02g013480,Solcan1_12g005090,26.4920950539576,2.32920012857181
Scle2,Scle2_leaves,OG0002030,Solcle2_02g025370,Solcle2_03g004760,31.6543374464588,3.7243327779791
Scle2,Scle2_leaves,OG0002030,Solcle2_02g025370,Solcle2_03g004760,34.3783027819476,3.35025486254746
Scle2,Scle2_leaves,OG0002030,Solcle2_02g025370,Solcle2_03g004760,29.7760355319242,3.12287567527024
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,39.3273121083364,3.18022213222531
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,40.4938590713012,3.19839609783527
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,35.0496088617799,3.11501745005705
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,32.2767875430061,3.24164003445842
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,26.0311780442684,1.90559429920235
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,22.5987359010629,1.98165219032314
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,25.8199594612694,2.22136933872228
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,24.4612036083256,1.85615219988548
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,24.1249283474509,1.91818116569579
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,29.9592492535214,3.36592210468466
Slyc4,Slyc4_leaves,OG0002030,Solyc02g093290,Solyc03g044430,28.1457059121877,3.23105725572771
Spri1,Spri1_leaves,OG0002030,Solpri1_02g027770,Solpri1_03g005080,29.1564464948092,5.54950464234732
Spri1,Spri1_leaves,OG0002030,Solpri1_02g027770,Solpri1_03g005080,26.1187048714858,4.94118312619465
Spri1,Spri1_leaves,OG0002030,Solpri1_02g027770,Solpri1_03g005080,29.6301709928863,5.230774247419
Spri1,Spri1_leaves,OG0002030,Solpri1_02g027770,Solpri1_03g005080,26.2791612928512,4.57686220309883
Squi2,Squi2_leaves,OG0002030,Solqui2_02g013450,Solqui2_12g004960,16.7295981968669,1.88253594627039
Squi2,Squi2_leaves,OG0002030,Solqui2_02g013450,Solqui2_12g004960,22.7006387335343,2.41025089392389
Squi2,Squi2_leaves,OG0002030,Solqui2_02g013450,Solqui2_12g004960,26.9589913408632,2.60358473366242
Saet3,Saet3_leaves,OG0002031,Solaet3_02g025830,Solaet3_07g033380,2.83444374083702,3.00143414125162
Saet3,Saet3_leaves,OG0002031,Solaet3_02g025830,Solaet3_07g033380,3.12961801518176,2.76131555101881
Saet3,Saet3_leaves,OG0002031,Solaet3_02g025830,Solaet3_07g033380,2.46186657877844,4.39477656943115
Sang8,Sang8_leaves,OG0002031,Solang8_02g027090,Solang8_07g031630,3.50135437621018,2.51699505986531
Sang8,Sang8_leaves,OG0002031,Solang8_02g027090,Solang8_07g031630,2.41912027732535,1.98265863221413
Scan1,Scan1_leaves,OG0002031,Solcan1_02g011020,Solcan1_07g022210,3.09280642346086,2.08116804512527
Scan1,Scan1_leaves,OG0002031,Solcan1_02g011020,Solcan1_07g022210,3.43366188478685,0.622118850622983
Scan1,Scan1_leaves,OG0002031,Solcan1_02g011020,Solcan1_07g022210,3.27349340810118,0.963930369840897
Scle2,Scle2_leaves,OG0002031,Solcle2_02g022910,Solcle2_07g020270,3.07237225628337,2.5691418525617
Scle2,Scle2_leaves,OG0002031,Solcle2_02g022910,Solcle2_07g020270,2.39269386907107,1.86474412085192
Scle2,Scle2_leaves,OG0002031,Solcle2_02g022910,Solcle2_07g020270,2.39956676660488,1.7460996243533
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,0.621019708378981,3.32192809488736
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,1.23396578877559,0
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,0.590866637535332,0
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,0.621645849914709,2.16992500144231
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,5.93968480313496,0.456064767538907
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,5.492789931066,0.0174874267288417
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,7.08328988939516,0.395928676331139
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,4.88200460148838,0.22529231184224
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,5.0585727733523,0.275634442613423
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,2.81592834038108,0.765534746362985
Slyc4,Slyc4_leaves,OG0002031,Solyc02g086230,Solyc07g055220,2.98640570451905,0.847996906554951
Smac3,Smac3_leaves,OG0002031,Solmac3_02g025780,Solmac3_07g023540,40.5669213813762,5.44840270636087
Smac3,Smac3_leaves,OG0002031,Solmac3_02g025780,Solmac3_07g023540,41.012243384522,4.65348091778176
Smac3,Smac3_leaves,OG0002031,Solmac3_02g025780,Solmac3_07g023540,44.137324374377,6.25744138084559
Spri1,Spri1_leaves,OG0002031,Solpri1_02g025350,Solpri1_07g024320,1.16005196312119,2.97908050359313
Spri1,Spri1_leaves,OG0002031,Solpri1_02g025350,Solpri1_07g024320,3.05632855854925,1.02328030750365
Spri1,Spri1_leaves,OG0002031,Solpri1_02g025350,Solpri1_07g024320,1.66361110791158,2.07218990798461
Squi2,Squi2_leaves,OG0002031,Solqui2_02g010890,Solqui2_07g019740,4.23471310916226,0.654941245480747
Squi2,Squi2_leaves,OG0002031,Solqui2_02g010890,Solqui2_07g019740,1.75922994573924,2.55140868095888
Squi2,Squi2_leaves,OG0002031,Solqui2_02g010890,Solqui2_07g019740,1.62822508798354,1.77988586475631
Saet3,Saet3_leaves,OG0002032,Solaet3_02g025180,Solaet3_05g002630,51.9841934651906,0.104938285629786
Saet3,Saet3_leaves,OG0002032,Solaet3_02g025180,Solaet3_05g002630,62.6249066683585,0.204080006966533
Saet3,Saet3_leaves,OG0002032,Solaet3_02g025180,Solaet3_05g002630,43.550495617635,0.340222952922704
Sang8,Sang8_leaves,OG0002032,Solang8_02g026450,Solang8_05g002680,38.3481743081008,0.0550141020044858
Sang8,Sang8_leaves,OG0002032,Solang8_02g026450,Solang8_05g002680,33.1120050164015,0.786153143793739
Sang8,Sang8_leaves,OG0002032,Solang8_02g026450,Solang8_05g002680,40.3443967981441,0.657238401695471
Scan1,Scan1_leaves,OG0002032,Solcan1_02g010260,Solcan1_10g023430,77.9309684196636,2.7928225617041
Scan1,Scan1_leaves,OG0002032,Solcan1_02g010260,Solcan1_10g023430,75.6958128428198,2.58540402942878
Scan1,Scan1_leaves,OG0002032,Solcan1_02g010260,Solcan1_10g023430,65.1655756215416,2.29399787931832
Scle2,Scle2_leaves,OG0002032,Solcle2_02g022290,Solcle2_10g023360,56.6983014398385,0.972779648662266
Scle2,Scle2_leaves,OG0002032,Solcle2_02g022290,Solcle2_10g023360,68.8070084248973,1.25256648814017
Scle2,Scle2_leaves,OG0002032,Solcle2_02g022290,Solcle2_10g023360,70.0829771194495,0.7955383856939
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,70.8666184575135,1.13965962120429
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,62.2159326847276,1.08990974894076
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,108.590614797608,1.39706444794966
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,67.016572775855,1.12736369864992
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,99.2254677070105,0.745074711399518
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,91.2135211986909,0.807140367583052
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,95.6301396808664,0.686561113657674
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,94.6930446266148,1.02420061106657
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,87.9189933211553,0.814900783796742
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,38.6707410130641,1.16883631188677
Slyc4,Slyc4_leaves,OG0002032,Solyc02g085520,Solyc10g080320,36.7745010004942,0.821663609079482
Smac3,Smac3_leaves,OG0002032,Solmac3_02g025080,Solmac3_05g002660,48.7874748117286,0.512853278794168
Smac3,Smac3_leaves,OG0002032,Solmac3_02g025080,Solmac3_05g002660,48.1010914344176,0.709748901845253
Smac3,Smac3_leaves,OG0002032,Solmac3_02g025080,Solmac3_05g002660,53.8678365630469,0.0906694039310414
Spri1,Spri1_leaves,OG0002032,Solpri1_02g024690,Solpri1_10g028480,56.3347172325506,0.815086421132823
Spri1,Spri1_leaves,OG0002032,Solpri1_02g024690,Solpri1_10g028480,52.788826439164,0.790791567654154
Spri1,Spri1_leaves,OG0002032,Solpri1_02g024690,Solpri1_10g028480,45.3910015509152,1.20093369901038
Spri1,Spri1_leaves,OG0002032,Solpri1_02g024690,Solpri1_10g028480,51.6532254992935,1.01623892933992
Squi2,Squi2_leaves,OG0002032,Solqui2_02g010160,Solqui2_08g002670,67.3070984976498,1.90880651139237
Squi2,Squi2_leaves,OG0002032,Solqui2_02g010160,Solqui2_08g002670,48.942548050012,2.58467428673749
Squi2,Squi2_leaves,OG0002032,Solqui2_02g010160,Solqui2_08g002670,49.4376900428161,2.26696221994263
Saet3,Saet3_leaves,OG0002034,Solaet3_02g004890,Solaet3_02g022400,10.1162818122584,0.551563496164403
Saet3,Saet3_leaves,OG0002034,Solaet3_02g004890,Solaet3_02g022400,10.2117661110906,0.151531875537784
Saet3,Saet3_leaves,OG0002034,Solaet3_02g004890,Solaet3_02g022400,9.79511341030812,0.297392085281117
Sang8,Sang8_leaves,OG0002034,Solang8_02g005480,Solang8_02g023630,11.6413179871602,0.296647217675878
Sang8,Sang8_leaves,OG0002034,Solang8_02g005480,Solang8_02g023630,7.89615088148395,0.0266398884521131
Sang8,Sang8_leaves,OG0002034,Solang8_02g005480,Solang8_02g023630,9.60705060232112,0.0400824795628465
Scan1,Scan1_leaves,OG0002034,Solcan1_02g007160,Solcan1_02g029630,8.11722726049481,1.46530140858554
Scan1,Scan1_leaves,OG0002034,Solcan1_02g007160,Solcan1_02g029630,7.88178886617939,1.10273132920084
Scan1,Scan1_leaves,OG0002034,Solcan1_02g007160,Solcan1_02g029630,8.67106830300869,0.97720044711698
Scle2,Scle2_leaves,OG0002034,Solcle2_02g004010,Solcle2_02g019510,7.88480684917056,1.29211186968467
Scle2,Scle2_leaves,OG0002034,Solcle2_02g004010,Solcle2_02g019510,5.9209279217699,1.69864455926258
Scle2,Scle2_leaves,OG0002034,Solcle2_02g004010,Solcle2_02g019510,9.02512862073978,1.57093339107403
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,35.0092655868718,1.60614345816309
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,39.2492708694771,1.3523594183993
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,23.0933642996817,1.2523326678515
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,21.4855836571753,0.526750046888636
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,9.81746002793042,0.426365903534514
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,10.610448434737,0.64208653877901
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,11.4847967162999,0.479032305705366
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,9.58331250740801,0.573760750079525
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,8.63543322852115,0.614605802356903
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,18.9158783336001,0.00883084617888735
Slyc4,Slyc4_leaves,OG0002034,Solyc02g038813,Solyc02g082550,18.4470157562965,0.0700010392518971
Spri1,Spri1_leaves,OG0002034,Solpri1_02g005110,Solpri1_02g021800,3.70325179179211,0.678086780634407
Spri1,Spri1_leaves,OG0002034,Solpri1_02g005110,Solpri1_02g021800,5.58685432230745,2.38858016343942
Spri1,Spri1_leaves,OG0002034,Solpri1_02g005110,Solpri1_02g021800,4.3275333170327,0.15788443837176
Spri1,Spri1_leaves,OG0002034,Solpri1_02g005110,Solpri1_02g021800,4.79150491971054,1.43862084593902
Squi2,Squi2_leaves,OG0002034,Solqui2_02g007190,Solqui2_02g029670,6.07935032128855,0.788459760672455
Squi2,Squi2_leaves,OG0002034,Solqui2_02g007190,Solqui2_02g029670,5.70537257928097,0.3803416753334
Squi2,Squi2_leaves,OG0002034,Solqui2_02g007190,Solqui2_02g029670,6.20742595804105,0.143302478032547
Saet3,Saet3_leaves,OG0002035,Solaet3_02g012310,Solaet3_11g023400,128.163859221614,1.60425652501481
Saet3,Saet3_leaves,OG0002035,Solaet3_02g012310,Solaet3_11g023400,124.312037509361,1.1902173820048
Saet3,Saet3_leaves,OG0002035,Solaet3_02g012310,Solaet3_11g023400,103.735609262789,1.40594131875731
Sang8,Sang8_leaves,OG0002035,Solang8_02g013080,Solang8_11g023930,93.7639441137441,0.958598315466565
Sang8,Sang8_leaves,OG0002035,Solang8_02g013080,Solang8_11g023930,79.0585575005943,0.995914105836729
Sang8,Sang8_leaves,OG0002035,Solang8_02g013080,Solang8_11g023930,92.0176515179799,1.25724701950386
Scan1,Scan1_leaves,OG0002035,Solcan1_02g000710,Solcan1_10g002660,133.032439877904,1.48522455062814
Scan1,Scan1_leaves,OG0002035,Solcan1_02g000710,Solcan1_10g002660,148.772091927582,1.54564738703699
Scan1,Scan1_leaves,OG0002035,Solcan1_02g000710,Solcan1_10g002660,124.34084402988,1.36468293409241
Scle2,Scle2_leaves,OG0002035,Solcle2_02g013480,Solcle2_11g020910,130.164024341729,1.24893835260944
Scle2,Scle2_leaves,OG0002035,Solcle2_02g013480,Solcle2_11g020910,137.581429537887,1.50782057913818
Scle2,Scle2_leaves,OG0002035,Solcle2_02g013480,Solcle2_11g020910,162.373589063902,1.5886094704107
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,863.651326209188,4.31968352549416
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,753.505789754414,4.06965201802118
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,742.613013459915,4.02186546958187
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,537.241129007607,3.96041521201642
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,320.085289893355,1.66408319626074
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,310.424632183069,1.42760966046866
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,322.974455222111,1.61671712518381
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,296.356346058184,1.49097603793432
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,325.528586163264,1.60923127141524
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,130.188977202038,0.974867148441597
Slyc4,Slyc4_leaves,OG0002035,Solyc02g072130,Solyc10g007390,142.389742659936,1.25273355859798
Smac3,Smac3_leaves,OG0002035,Solmac3_02g012080,Solmac3_11g022270,144.366280237927,1.35373611387077
Smac3,Smac3_leaves,OG0002035,Solmac3_02g012080,Solmac3_11g022270,160.235657288558,1.37042621933361
Smac3,Smac3_leaves,OG0002035,Solmac3_02g012080,Solmac3_11g022270,152.863586418356,1.4144360905246
Spri1,Spri1_leaves,OG0002035,Solpri1_02g015640,Solpri1_11g023890,97.5017098865577,1.50679875146596
Spri1,Spri1_leaves,OG0002035,Solpri1_02g015640,Solpri1_11g023890,134.171961125509,1.43208905472608
Spri1,Spri1_leaves,OG0002035,Solpri1_02g015640,Solpri1_11g023890,98.3466060348747,1.42181598561142
Spri1,Spri1_leaves,OG0002035,Solpri1_02g015640,Solpri1_11g023890,112.68042146106,1.42183930867981
Squi2,Squi2_leaves,OG0002035,Solqui2_02g000660,Solqui2_10g002350,161.935343110179,1.79813988386537
Squi2,Squi2_leaves,OG0002035,Solqui2_02g000660,Solqui2_10g002350,85.1503404893016,1.27901573454348
Squi2,Squi2_leaves,OG0002035,Solqui2_02g000660,Solqui2_10g002350,86.7979861266531,1.23974650969522
Saet3,Saet3_leaves,OG0002036,Solaet3_02g013060,Solaet3_03g000860,44.0576780644738,5.79536220619439
Saet3,Saet3_leaves,OG0002036,Solaet3_02g013060,Solaet3_03g000860,40.6535768205484,3.65564958974854
Saet3,Saet3_leaves,OG0002036,Solaet3_02g013060,Solaet3_03g000860,35.7910566162686,3.42756106302267
Sang8,Sang8_leaves,OG0002036,Solang8_02g014130,Solang8_03g000920,36.527201216255,3.84341124197545
Sang8,Sang8_leaves,OG0002036,Solang8_02g014130,Solang8_03g000920,50.6436569946834,3.14502754144844
Sang8,Sang8_leaves,OG0002036,Solang8_02g014130,Solang8_03g000920,37.4034666078862,2.19748072396287
Scan1,Scan1_leaves,OG0002036,Solcan1_02g000190,Solcan1_12g001050,37.4683020113033,3.94011553069207
Scan1,Scan1_leaves,OG0002036,Solcan1_02g000190,Solcan1_12g001050,21.9418587336862,3.59670770839426
Scan1,Scan1_leaves,OG0002036,Solcan1_02g000190,Solcan1_12g001050,75.7851423700363,3.83359969942582
Scle2,Scle2_leaves,OG0002036,Solcle2_02g013020,Solcle2_03g000930,100.634290899531,1.28220111648505
Scle2,Scle2_leaves,OG0002036,Solcle2_02g013020,Solcle2_03g000930,74.2859413366471,2.04167004044574
Scle2,Scle2_leaves,OG0002036,Solcle2_02g013020,Solcle2_03g000930,82.7325713559138,2.88477498745255
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,274.691399992999,3.27604116171799
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,263.839265814099,3.69206785424352
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,181.954052163361,3.63275566782065
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,216.14786093428,3.94390571869243
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,25.6397621559866,2.71988376224763
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,22.0642068082098,3.28240285179254
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,24.104759595718,2.14041984502347
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,17.6756746158097,3.98254274516748
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,26.1341512480854,3.80479288108203
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,62.0069148557703,0.333126603669049
Slyc4,Slyc4_leaves,OG0002036,Solyc02g071610,Solyc03g005900,67.5479489323667,0.492744996300921
Smac3,Smac3_leaves,OG0002036,Solmac3_02g012980,Solmac3_03g000880,17.2088400384122,2.17946667009153
Smac3,Smac3_leaves,OG0002036,Solmac3_02g012980,Solmac3_03g000880,26.3050836773413,4.9870609442925
Smac3,Smac3_leaves,OG0002036,Solmac3_02g012980,Solmac3_03g000880,16.2686773048441,2.80217844741217
Spri1,Spri1_leaves,OG0002036,Solpri1_02g015170,Solpri1_03g000890,60.1718412735401,0.970172736314437
Spri1,Spri1_leaves,OG0002036,Solpri1_02g015170,Solpri1_03g000890,70.5647844410365,2.39062504263598
Spri1,Spri1_leaves,OG0002036,Solpri1_02g015170,Solpri1_03g000890,81.5984454644748,0.0854967775364678
Spri1,Spri1_leaves,OG0002036,Solpri1_02g015170,Solpri1_03g000890,54.0795425060388,1.47114874766108
Squi2,Squi2_leaves,OG0002036,Solqui2_02g000160,Solqui2_12g000970,15.8459267692902,1.75845708732709
Squi2,Squi2_leaves,OG0002036,Solqui2_02g000160,Solqui2_12g000970,10.8340091638304,2.08538615573119
Squi2,Squi2_leaves,OG0002036,Solqui2_02g000160,Solqui2_12g000970,8.49215040207347,2.00787678851029
Saet3,Saet3_leaves,OG0002037,Solaet3_02g000700,Solaet3_02g014810,40.6393657250733,6.78835999980281
Saet3,Saet3_leaves,OG0002037,Solaet3_02g000700,Solaet3_02g014810,36.7469752043107,8.75787939334805
Sang8,Sang8_leaves,OG0002037,Solang8_02g000800,Solang8_02g015850,39.7404905480654,5.4150537048744
Sang8,Sang8_leaves,OG0002037,Solang8_02g000800,Solang8_02g015850,30.4595809197024,5.38590735921488
Slyc4,Slyc4_leaves,OG0002037,Solyc02g022910,Solyc02g070050,47.4967736207083,8.62261213705841
Spri1,Spri1_leaves,OG0002037,Solpri1_02g001420,Solpri1_02g013450,47.1407031578686,8.94052595224578
Squi2,Squi2_leaves,OG0002037,Solqui2_02g021220,Solqui2_02g032250,54.4368474603087,9.63663499207121
Scan1,Scan1_leaves,OG0002038,Solcan1_10g007680,Solcan1_10g007700,14.145057360447,0.0776363344663357
Scan1,Scan1_leaves,OG0002038,Solcan1_10g007680,Solcan1_10g007700,16.3982191342573,0.199269152688056
Scan1,Scan1_leaves,OG0002038,Solcan1_10g007680,Solcan1_10g007700,13.7472716125233,0.215863352094508
Squi2,Squi2_leaves,OG0002038,Solqui2_10g007700,Solqui2_10g007730,31.4246093323937,0.435176380498983
Squi2,Squi2_leaves,OG0002038,Solqui2_10g007700,Solqui2_10g007730,12.3343822736457,0.205528143159738
Squi2,Squi2_leaves,OG0002038,Solqui2_10g007700,Solqui2_10g007730,13.0087452388562,0.47897003111233
Saet3,Saet3_leaves,OG0002039,Solaet3_06g003020,Solaet3_09g015210,14.5962996289084,2.44100597118106
Saet3,Saet3_leaves,OG0002039,Solaet3_06g003020,Solaet3_09g015210,15.2180806084113,2.44424771069269
Saet3,Saet3_leaves,OG0002039,Solaet3_06g003020,Solaet3_09g015210,11.8001603357375,2.28310353573823
Sang8,Sang8_leaves,OG0002039,Solang8_06g003030,Solang8_09g016170,12.7475005872136,2.03171731510767
Sang8,Sang8_leaves,OG0002039,Solang8_06g003030,Solang8_09g016170,8.55901165313629,2.75658343169925
Sang8,Sang8_leaves,OG0002039,Solang8_06g003030,Solang8_09g016170,12.4151536666702,2.30561023641615
Scan1,Scan1_leaves,OG0002039,Solcan1_06g001910,Solcan1_09g014220,11.5122161973918,2.93042654598853
Scan1,Scan1_leaves,OG0002039,Solcan1_06g001910,Solcan1_09g014220,14.6172271092476,2.67410405604143
Scan1,Scan1_leaves,OG0002039,Solcan1_06g001910,Solcan1_09g014220,12.6816270678058,2.73270334757517
Scle2,Scle2_leaves,OG0002039,Solcle2_06g001640,Solcle2_09g012820,13.0837112813111,1.89217651989958
Scle2,Scle2_leaves,OG0002039,Solcle2_06g001640,Solcle2_09g012820,14.6556415079599,2.46774521844577
Scle2,Scle2_leaves,OG0002039,Solcle2_06g001640,Solcle2_09g012820,17.505589459735,2.15347521017348
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,24.4678049386275,1.58528096992085
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,26.8124259593236,1.40223992682193
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,23.0567819813357,2.01389543296551
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,12.3292725236216,1.56918572870262
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,24.91573607604,2.42912234930508
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,26.7858782980229,2.12426776777666
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,27.7114402909805,2.22053575032725
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,26.8131674952398,1.90865162723659
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,25.5347878849143,1.97151088882458
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,28.8543560587353,1.64335443356115
Slyc4,Slyc4_leaves,OG0002039,Solyc06g008090,Solyc09g064200,26.6123030732881,1.74071771231765
Smac3,Smac3_leaves,OG0002039,Solmac3_06g002410,Solmac3_09g015960,15.0703628476142,2.05095671661778
Smac3,Smac3_leaves,OG0002039,Solmac3_06g002410,Solmac3_09g015960,14.6253895955928,1.91883374788785
Smac3,Smac3_leaves,OG0002039,Solmac3_06g002410,Solmac3_09g015960,14.9852921865152,2.33803446481756
Spri1,Spri1_leaves,OG0002039,Solpri1_06g002050,Solpri1_09g015750,8.46443670209734,2.38936751548391
Spri1,Spri1_leaves,OG0002039,Solpri1_06g002050,Solpri1_09g015750,9.04118647354874,2.5196080855756
Spri1,Spri1_leaves,OG0002039,Solpri1_06g002050,Solpri1_09g015750,9.75468029316712,2.27865074140754
Spri1,Spri1_leaves,OG0002039,Solpri1_06g002050,Solpri1_09g015750,9.03992801428068,2.49450278868239
Squi2,Squi2_leaves,OG0002039,Solqui2_06g001670,Solqui2_09g014270,12.4081078914087,2.23984156442647
Squi2,Squi2_leaves,OG0002039,Solqui2_06g001670,Solqui2_09g014270,8.50769162902465,3.36588802355659
Squi2,Squi2_leaves,OG0002039,Solqui2_06g001670,Solqui2_09g014270,8.52487737796963,3.31347307388634
