species,dataset,OG,Gene1,Gene2,exp_sum,exp_log2FC
Spri1,Spri1_fruit,OG0001799,Solpri1_03g000310,Solpri1_09g022430,186.072334859791,1.30881574817717
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,429.838082257438,3.10696843105743
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,421.133556864919,3.0761048193531
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,495.432499353967,2.78872350140999
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,514.35758161037,2.67864752608948
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,286.311328079746,2.94779507999503
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,267.558266775224,2.97254211083651
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,174.481021435832,3.26973221934026
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,202.322859901122,3.29350469941718
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,244.759767478539,2.56284291314991
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,251.411342587127,2.55633241346118
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,235.722507049777,2.67575009509342
Slyc4,Slyc4_fruit,OG0001803,Solyc10g006560,Solyc12g005270,250.665347570855,2.93604812426975
Spri1,Spri1_fruit,OG0001803,Solpri1_11g024750,Solpri1_11g024760,420.824589155275,0.498471252021503
Spri1,Spri1_fruit,OG0001803,Solpri1_11g024750,Solpri1_11g024760,276.495399849968,1.02255496132711
Spri1,Spri1_fruit,OG0001803,Solpri1_11g024750,Solpri1_11g024760,245.308548015845,1.11656145147409
Spri1,Spri1_fruit,OG0001803,Solpri1_11g024750,Solpri1_11g024760,278.211979243436,0.474862976050538
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,722.196574781364,0.808621451792896
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,707.086893330686,0.801362384736408
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,2135.81476002223,1.79755841459116
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,2135.48267625635,1.57508468074906
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,1387.45721113063,1.13419201892161
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,1520.14542207934,0.540796173427993
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,1679.63811545008,0.270919472785343
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,1644.46379045643,0.326657154166491
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,966.871277811249,0.226145878990048
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,928.310897443903,0.311271210440667
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,1186.73077657318,0.0532116765817437
Slyc4,Slyc4_fruit,OG0001804,Solyc05g008010,Solyc12g008720,1186.63942441586,0.00453961674452605
Spri1,Spri1_fruit,OG0001804,Solpri1_05g000090,Solpri1_05g020730,720.429302675127,1.20917033730641
Spri1,Spri1_fruit,OG0001804,Solpri1_05g000090,Solpri1_05g020730,557.916475087784,0.876636495947038
Spri1,Spri1_fruit,OG0001804,Solpri1_05g000090,Solpri1_05g020730,596.058057819997,1.07428685002062
Spri1,Spri1_fruit,OG0001804,Solpri1_05g000090,Solpri1_05g020730,733.193075373288,1.20952331844712
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,433.750247038933,2.68594805549618
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,429.115494300344,2.63945923218465
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,371.693382249154,12.051247826238
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,351.767272251714,9.93973438722288
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,519.830528540741,11.3713383854006
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,859.939480526004,12.3935753614613
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,824.230417265814,13.3282975224282
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,294.104550856757,7.54044084202239
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,282.766147583841,7.42471830307018
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,682.597640072107,11.0173779183831
Slyc4,Slyc4_fruit,OG0001806,Solyc05g050120,Solyc12g008430,685.396762162633,10.0693336861692
Spri1,Spri1_fruit,OG0001806,Solpri1_05g021040,Solpri1_12g000920,230.98108682358,8.10887960625245
Spri1,Spri1_fruit,OG0001806,Solpri1_05g021040,Solpri1_12g000920,446.597284527357,12.0573534824883
Spri1,Spri1_fruit,OG0001806,Solpri1_05g021040,Solpri1_12g000920,206.01635638289,10.832366285199
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,135.886764997403,0.304338994369427
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,138.699753781637,0.329482636430956
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,33.9407784308114,1.28025823010892
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,32.4875492677454,1.07284903080278
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,78.9204978537359,1.7586188089371
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,63.3641810555632,1.69995368202907
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,88.9286656432234,1.99849508226823
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,90.3470981369099,1.91220505336737
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,100.958219402788,0.611133346487308
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,105.357366476888,0.597806795021618
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,108.807178854087,0.593028654538211
Slyc4,Slyc4_fruit,OG0001807,Solyc05g016240,Solyc12g006420,111.772071325461,0.597096719928709
Spri1,Spri1_fruit,OG0001807,Solpri1_05g022100,Solpri1_12g008770,49.189868283737,1.0117885028636
Spri1,Spri1_fruit,OG0001807,Solpri1_05g022100,Solpri1_12g008770,47.2379947533404,0.715904422350606
Spri1,Spri1_fruit,OG0001807,Solpri1_05g022100,Solpri1_12g008770,28.9213837733323,0.534320548214851
Spri1,Spri1_fruit,OG0001807,Solpri1_05g022100,Solpri1_12g008770,32.5700232657444,1.0224357470631
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,59.5170729932932,0.486836242004955
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,60.0319119158225,0.334526946485238
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,24.9328891007063,0.162513350008413
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,25.3123521561859,0.411586148789804
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,40.5755532518761,0.0859530282199596
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,32.0361639649667,0.00489742760527091
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,59.9062464773421,0.0482857857492458
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,55.6211703113535,0.0950794660065898
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,57.4583792689678,0.0594322840271686
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,59.2326747997884,0.129582869751032
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,49.3526049159666,0.0790460443298153
Slyc4,Slyc4_fruit,OG0001814,Solyc06g059750,Solyc06g059760,49.0507454032087,0.0594900554853304
Spri1,Spri1_fruit,OG0001814,Solpri1_06g018840,Solpri1_11g012200,72.6873596697637,0.0208418891224366
Spri1,Spri1_fruit,OG0001814,Solpri1_06g018840,Solpri1_11g012200,57.439889057017,0.462176016061719
Spri1,Spri1_fruit,OG0001814,Solpri1_06g018840,Solpri1_11g012200,33.5639698681338,0.182324587306767
Spri1,Spri1_fruit,OG0001814,Solpri1_06g018840,Solpri1_11g012200,39.715037509763,0.200854228425557
Slyc4,Slyc4_fruit,OG0001818,Solyc06g009710,Solyc12g049350,0.994888662876878,1.34964551329522
Slyc4,Slyc4_fruit,OG0001818,Solyc06g009710,Solyc12g049350,0.325715061550615,0.349645513295212
Slyc4,Slyc4_fruit,OG0001818,Solyc06g009710,Solyc12g049350,2.58586383490786,1.19764241985017
Slyc4,Slyc4_fruit,OG0001818,Solyc06g009710,Solyc12g049350,1.4360794015029,3.34964551329522
Spri1,Spri1_fruit,OG0001818,Solpri1_06g000560,Solpri1_12g021360,1.23946606949723,2.39078995303217
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,573.798939942824,0.458240864039611
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,564.893705333167,0.353545234968477
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,340.814583355575,3.12315252253581
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,710.865469035026,4.33354155123181
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,309.298463408817,2.76597668082527
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,316.905259594142,3.01416129262669
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,337.536561852187,3.12531196248444
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,371.301543284406,2.93677546988488
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,382.517261430664,1.16036274035349
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,395.892811335837,1.13596584084743
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,272.873097047995,1.45657868334192
Slyc4,Slyc4_fruit,OG0001822,Solyc02g014870,Solyc04g009230,273.156791714244,1.92624903755325
Spri1,Spri1_fruit,OG0001822,Solpri1_04g004950,Solpri1_09g019590,302.986874111587,1.27376552651956
Spri1,Spri1_fruit,OG0001822,Solpri1_04g004950,Solpri1_09g019590,246.733999951322,1.05774512380945
Spri1,Spri1_fruit,OG0001822,Solpri1_04g004950,Solpri1_09g019590,186.422199943143,0.822645862233954
Spri1,Spri1_fruit,OG0001822,Solpri1_04g004950,Solpri1_09g019590,267.626911071012,1.06122976569075
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,2.31834297635151,0.326167234285296
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,2.42143827599467,0.326167234285303
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,12.6041803039488,0.943310140755605
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,15.6767066274644,0.326167234285298
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,9.83693830579586,0.196884217340331
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,17.4417461322816,0.278861519506942
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,5.20191399986172,0.840740407115057
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,6.62457091997491,0.55919019977358
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,9.16721386435159,0.858662315112317
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,7.02318492013426,0.0767974326929665
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,64.4157110503491,0.236225108972497
Slyc4,Slyc4_fruit,OG0001825,Solyc01g107090,Solyc01g107100,61.2637807102813,0.512054946052386
Spri1,Spri1_fruit,OG0001825,Solpri1_01g039640,Solpri1_01g039650,3.69820087789679,2.32192809488736
Spri1,Spri1_fruit,OG0001825,Solpri1_01g039640,Solpri1_01g039650,16.9933132342143,1.51457317282976
Spri1,Spri1_fruit,OG0001825,Solpri1_01g039640,Solpri1_01g039650,5.42171004057816,3.16992500144231
Spri1,Spri1_fruit,OG0001825,Solpri1_01g039640,Solpri1_01g039650,19.2866813425513,2.16992500144231
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,19.916264438238,4.97586016981272
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,20.9317560091412,6.60013559455871
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,138.329672140855,3.20502315306737
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,136.082812282698,3.42187610985086
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,141.758670303273,4.74346982183237
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,156.457378275275,3.96786737905919
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,309.01245157347,6.46551015593907
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,316.226433317348,6.29997854121626
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,92.5553697024659,6.49976863602893
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,196.123634594928,7.16557553701505
Slyc4,Slyc4_fruit,OG0001831,Solyc04g077780,Solyc12g088320,207.537638257471,7.93544590136681
Spri1,Spri1_fruit,OG0001831,Solpri1_11g005500,Solpri1_12g026420,112.576096938714,6.43896192711385
Spri1,Spri1_fruit,OG0001831,Solpri1_11g005500,Solpri1_12g026420,131.011303063368,2.28371699754383
Spri1,Spri1_fruit,OG0001831,Solpri1_11g005500,Solpri1_12g026420,85.7505849890105,6.47548780313897
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,192.878241899263,1.24732913416558
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,199.740406039097,1.33931924830258
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,230.261861207877,2.7624115818652
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,231.842132533293,2.73826068241413
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,155.499550980998,0.079152140573132
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,138.770124398942,0.0187315074385214
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,155.348042704074,2.66682051880048
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,154.266266182033,2.89394286367104
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,579.251009185147,3.74729948154342
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,574.581805676334,3.87084843391687
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,510.964716150076,0.0699804802102602
Slyc4,Slyc4_fruit,OG0001833,Solyc09g008200,Solyc10g086280,495.647579726669,0.0600475839281333
Spri1,Spri1_fruit,OG0001833,Solpri1_09g002190,Solpri1_10g022630,178.485913466416,4.20846529793628
Spri1,Spri1_fruit,OG0001833,Solpri1_09g002190,Solpri1_10g022630,153.727259480452,3.34823009016596
Spri1,Spri1_fruit,OG0001833,Solpri1_09g002190,Solpri1_10g022630,188.238841614328,5.51505170589457
Spri1,Spri1_fruit,OG0001833,Solpri1_09g002190,Solpri1_10g022630,176.440523920771,3.97827490369424
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,1.98790190079051,0.628152107027285
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,2.0745598477211,1.49322252694117
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,473.513431457396,3.55136166836202
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,469.172272152236,3.60824723555102
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,188.392500572311,2.59501294806757
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,145.61411009865,2.48033681054566
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,21.9157072083225,0.990722186411984
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,24.7041179459724,0.873070597757718
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,4.10883892319823,0.135112095747162
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,5.66608093745017,0.598404763633235
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,15.9051286344646,1.17004588585655
Slyc4,Slyc4_fruit,OG0001837,Solyc11g066670,Solyc11g066680,15.0990534341599,1.32859182516837
Spri1,Spri1_fruit,OG0001837,Solpri1_10g001890,Solpri1_10g001900,136.313269101306,2.00902792392978
Spri1,Spri1_fruit,OG0001837,Solpri1_10g001890,Solpri1_10g001900,117.889472749005,1.4036787744452
Spri1,Spri1_fruit,OG0001837,Solpri1_10g001890,Solpri1_10g001900,440.648963061955,3.73415896438546
Spri1,Spri1_fruit,OG0001837,Solpri1_10g001890,Solpri1_10g001900,116.092007530233,0.990601301997753
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,47.6542307276073,0.270608329402651
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,48.4964342378747,0.473913232557662
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,31.8464339155352,0.588431277510279
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,30.0104270388049,0.532954860035133
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,42.7890768973755,0.192010071888661
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,37.14113594822,0.0266068193018053
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,38.1503995698922,0.0822832455769177
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,39.2222460702498,0.0797107038455186
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,51.784004416137,0.366518761190988
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,50.85895536402,0.472117364231223
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,50.0443409381717,0.00421569802150781
Slyc4,Slyc4_fruit,OG0001855,Solyc08g007340,Solyc08g007360,50.515093101656,0.107214171717034
Spri1,Spri1_fruit,OG0001855,Solpri1_08g000610,Solpri1_08g008620,50.4524064969845,0.36295293953846
Spri1,Spri1_fruit,OG0001855,Solpri1_08g000610,Solpri1_08g008620,37.9108410559234,0.269248730768271
Spri1,Spri1_fruit,OG0001855,Solpri1_08g000610,Solpri1_08g008620,24.0615679467741,0.155339497002029
Spri1,Spri1_fruit,OG0001855,Solpri1_08g000610,Solpri1_08g008620,25.9720382810914,0.270707301918021
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,236.530752491751,1.29332368118791
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,252.079585107344,1.37568347539262
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,935.816174841339,1.3861774559583
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,919.206596532134,1.32000786572942
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,406.656211751433,0.804068081423657
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,397.297130868512,1.00253445057198
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,291.763983341065,0.702415691273408
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,304.487869801576,0.85980858358898
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,215.369309306162,1.07762499533283
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,207.06041319283,0.917151974016686
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,201.686511907735,0.93079062958738
Slyc4,Slyc4_fruit,OG0001858,Solyc08g076340,Solyc12g008700,217.415501107781,0.938518008301298
Spri1,Spri1_fruit,OG0001858,Solpri1_05g020750,Solpri1_08g020780,561.638619650814,1.09038438498219
Spri1,Spri1_fruit,OG0001858,Solpri1_05g020750,Solpri1_08g020780,370.929547092909,0.451548712374228
Spri1,Spri1_fruit,OG0001858,Solpri1_05g020750,Solpri1_08g020780,356.07433701434,0.252194327923772
Spri1,Spri1_fruit,OG0001858,Solpri1_05g020750,Solpri1_08g020780,651.226731723036,0.0301716321061982
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,61.859351794319,7.327130474458
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,60.0384297560874,8.81196736294046
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,73.1520056505627,4.75153652571546
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,72.1467888397592,4.9052172508065
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,76.8516740611436,5.19159167257087
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,105.951808179272,5.28524090673138
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,66.1473434489081,4.55588849667506
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,61.8581508876678,4.7330683411279
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,52.9666422235175,7.44051913220929
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,51.9201019952379,7.35285181288606
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,60.1915911026104,6.32628763103806
Slyc4,Slyc4_fruit,OG0001863,Solyc02g067210,Solyc02g088120,58.9740124997152,5.35632400479287
Spri1,Spri1_fruit,OG0001863,Solpri1_02g010200,Solpri1_02g030500,60.9852037809344,2.39800330690908
Spri1,Spri1_fruit,OG0001863,Solpri1_02g010200,Solpri1_02g030500,60.4834851352071,2.34781754974087
Spri1,Spri1_fruit,OG0001863,Solpri1_02g010200,Solpri1_02g030500,34.0496671997795,2.2493143104673
Spri1,Spri1_fruit,OG0001863,Solpri1_02g010200,Solpri1_02g030500,48.6378714855133,2.29721826248752
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,23.3925490624425,5.54791664546588
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,21.0814837709243,5.33016311893296
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,36.5431439842754,2.54474518883394
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,37.1209255568896,2.75133619500245
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,26.208537441394,2.50468364893943
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,42.7626113785896,0.668563142655221
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,14.2538099441707,1.51435424636894
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,13.2719100806443,1.89190439338522
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,20.7792015578079,7.14905043685818
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,19.3105177175731,6.98371270491152
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,16.9350317073752,2.57324793542251
Slyc4,Slyc4_fruit,OG0001865,Solyc02g063170,Solyc02g086050,15.4726248659437,2.35693002849574
Spri1,Spri1_fruit,OG0001865,Solpri1_02g007530,Solpri1_02g025170,16.2587372880679,4.82084249810909
Spri1,Spri1_fruit,OG0001865,Solpri1_02g007530,Solpri1_02g025170,11.6611021937456,4.01152605971819
Spri1,Spri1_fruit,OG0001865,Solpri1_02g007530,Solpri1_02g025170,21.5536289158997,4.93079478760534
Spri1,Spri1_fruit,OG0001865,Solpri1_02g007530,Solpri1_02g025170,15.0811381129458,1.85483688543258
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,251.889087769199,0.846592251209506
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,244.952683322405,0.882792614810362
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,51.9415912734466,2.24534211506377
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,57.9104252653065,1.98609701815525
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,96.6361841753965,0.961213254904926
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,86.4711797834294,0.687257562693784
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,90.9360112601492,0.724202600670895
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,89.1529119518814,0.692983686666108
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,232.336827681171,1.63608878968314
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,232.197083609439,1.65418969550747
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,217.898772674109,1.17010255601178
Slyc4,Slyc4_fruit,OG0001869,Solyc07g019670,Solyc12g007170,209.002394636982,1.22613953246727
Spri1,Spri1_fruit,OG0001869,Solpri1_05g021300,Solpri1_07g010720,236.858237941836,3.71710684789216
Spri1,Spri1_fruit,OG0001869,Solpri1_05g021300,Solpri1_07g010720,253.892697235171,4.12179342916776
Spri1,Spri1_fruit,OG0001869,Solpri1_05g021300,Solpri1_07g010720,206.098000863743,3.66223219569529
Spri1,Spri1_fruit,OG0001869,Solpri1_05g021300,Solpri1_07g010720,271.289045581752,4.15101245797534
Slyc4,Slyc4_fruit,OG0001870,Solyc02g079500,Solyc02g079510,2.97405230557265,1.90653520823368
Slyc4,Slyc4_fruit,OG0001870,Solyc02g079500,Solyc02g079510,3.37092163178738,3.00339674748626
Slyc4,Slyc4_fruit,OG0001870,Solyc02g079500,Solyc02g079510,30.3697494125598,2.97138635258364
Slyc4,Slyc4_fruit,OG0001870,Solyc02g079500,Solyc02g079510,35.5297850741848,2.70702341080301
Slyc4,Slyc4_fruit,OG0001870,Solyc02g079500,Solyc02g079510,116.552408967048,3.19421908982183
Slyc4,Slyc4_fruit,OG0001870,Solyc02g079500,Solyc02g079510,99.4980721576378,3.55006532838538
Slyc4,Slyc4_fruit,OG0001870,Solyc02g079500,Solyc02g079510,156.393961627052,5.37735134079707
