species,dataset,OG,Gene1,Gene2,exp_sum,exp_log2FC
Slyc4,Slyc4_flower,OG0001807,Solyc05g016240,Solyc12g006420,63.3660969298383,0.393861817342282
Slyc4,Slyc4_flower,OG0001807,Solyc05g016240,Solyc12g006420,63.0984571803137,0.303555580979875
Spri1,Spri1_flower,OG0001807,Solpri1_05g022100,Solpri1_12g008770,56.8165697408003,0.0908302244037996
Spri1,Spri1_flower,OG0001807,Solpri1_05g022100,Solpri1_12g008770,46.1325646292837,0.334322106602334
Spri1,Spri1_flower,OG0001807,Solpri1_05g022100,Solpri1_12g008770,52.1986758341299,0.0543295681889126
Spri1,Spri1_flower,OG0001807,Solpri1_05g022100,Solpri1_12g008770,37.8671642139541,0.171122556953002
Slyc4,Slyc4_flower,OG0001813,Solyc06g074930,Solyc11g069070,11.5542278817403,4.92752688830281
Spri1,Spri1_flower,OG0001813,Solpri1_06g031600,Solpri1_10g001290,11.5126994896504,5.9640825031061
Spri1,Spri1_flower,OG0001813,Solpri1_06g031600,Solpri1_10g001290,20.2328893122951,5.20133288316966
Spri1,Spri1_flower,OG0001813,Solpri1_06g031600,Solpri1_10g001290,11.8949033280868,6.95359012928845
Spri1,Spri1_flower,OG0001813,Solpri1_06g031600,Solpri1_10g001290,16.6773049577166,6.49941423610265
Slyc4,Slyc4_flower,OG0001814,Solyc06g059750,Solyc06g059760,39.0633665275333,0.273274505735656
Slyc4,Slyc4_flower,OG0001814,Solyc06g059750,Solyc06g059760,37.9029749170293,0.347527628742702
Spri1,Spri1_flower,OG0001814,Solpri1_06g018840,Solpri1_11g012200,37.1213554870964,0.299189170592321
Spri1,Spri1_flower,OG0001814,Solpri1_06g018840,Solpri1_11g012200,40.1996577131293,0.180014417709576
Spri1,Spri1_flower,OG0001814,Solpri1_06g018840,Solpri1_11g012200,36.6923887430689,0.334451492444644
Spri1,Spri1_flower,OG0001814,Solpri1_06g018840,Solpri1_11g012200,32.8087346863608,0.000525406665403451
Slyc4,Slyc4_flower,OG0001822,Solyc02g014870,Solyc04g009230,444.549770219769,2.7046439926508
Slyc4,Slyc4_flower,OG0001822,Solyc02g014870,Solyc04g009230,449.943393569088,2.64572483837798
Spri1,Spri1_flower,OG0001822,Solpri1_04g004950,Solpri1_09g019590,121.299894278356,1.18666839215797
Spri1,Spri1_flower,OG0001822,Solpri1_04g004950,Solpri1_09g019590,151.770113366452,1.05118483343294
Spri1,Spri1_flower,OG0001822,Solpri1_04g004950,Solpri1_09g019590,131.73938740435,0.816463317318622
Spri1,Spri1_flower,OG0001822,Solpri1_04g004950,Solpri1_09g019590,140.315438425286,1.29425926365357
Slyc4,Slyc4_flower,OG0001825,Solyc01g107090,Solyc01g107100,6.03315405019385,0.203310486499765
Slyc4,Slyc4_flower,OG0001825,Solyc01g107090,Solyc01g107100,4.53311691437231,0.241278336698783
Spri1,Spri1_flower,OG0001825,Solpri1_01g039640,Solpri1_01g039650,10.5086455218254,0.999999999999997
Spri1,Spri1_flower,OG0001825,Solpri1_01g039640,Solpri1_01g039650,16.1671111447588,0.667424660913131
Spri1,Spri1_flower,OG0001825,Solpri1_01g039640,Solpri1_01g039650,10.5553437174828,0.192645077942396
Slyc4,Slyc4_flower,OG0001831,Solyc04g077780,Solyc12g088320,103.523342728054,3.96971580345156
Slyc4,Slyc4_flower,OG0001831,Solyc04g077780,Solyc12g088320,93.8290568561935,3.95104275641783
Spri1,Spri1_flower,OG0001831,Solpri1_11g005500,Solpri1_12g026420,90.0641819091802,3.66813288108137
Spri1,Spri1_flower,OG0001831,Solpri1_11g005500,Solpri1_12g026420,126.800828640247,2.23779624541965
Spri1,Spri1_flower,OG0001831,Solpri1_11g005500,Solpri1_12g026420,167.27944191738,3.62011136621843
Spri1,Spri1_flower,OG0001831,Solpri1_11g005500,Solpri1_12g026420,119.537752178408,1.34007868339716
Slyc4,Slyc4_flower,OG0001833,Solyc09g008200,Solyc10g086280,343.364312650274,4.76483072067977
Slyc4,Slyc4_flower,OG0001833,Solyc09g008200,Solyc10g086280,334.571881429569,4.53928515733443
Spri1,Spri1_flower,OG0001833,Solpri1_09g002190,Solpri1_10g022630,203.357805101905,2.2889446200734
Spri1,Spri1_flower,OG0001833,Solpri1_09g002190,Solpri1_10g022630,200.73474163537,1.24007936943675
Spri1,Spri1_flower,OG0001833,Solpri1_09g002190,Solpri1_10g022630,187.278324192411,2.04325200526121
Spri1,Spri1_flower,OG0001833,Solpri1_09g002190,Solpri1_10g022630,158.51132796576,1.67180617644425
Slyc4,Slyc4_flower,OG0001837,Solyc11g066670,Solyc11g066680,82.6720920191068,2.57773834590112
Slyc4,Slyc4_flower,OG0001837,Solyc11g066670,Solyc11g066680,83.6611721870788,2.33003235952759
Spri1,Spri1_flower,OG0001837,Solpri1_10g001890,Solpri1_10g001900,56.4390180194826,1.81416836873938
Spri1,Spri1_flower,OG0001837,Solpri1_10g001890,Solpri1_10g001900,68.6229990740252,2.3350375870248
Spri1,Spri1_flower,OG0001837,Solpri1_10g001890,Solpri1_10g001900,18.0269453067531,0.240629821926915
Spri1,Spri1_flower,OG0001837,Solpri1_10g001890,Solpri1_10g001900,42.4855658735345,1.81278182846841
Slyc4,Slyc4_flower,OG0001840,Solyc03g093700,Solyc03g093760,0.392971089802037,2.43676097743597
Spri1,Spri1_flower,OG0001840,Solpri1_03g016810,Solpri1_03g016840,0.406572920041004,0.980371193251065
Spri1,Spri1_flower,OG0001840,Solpri1_03g016810,Solpri1_03g016840,1.63767077734983,3.48287153378025
Spri1,Spri1_flower,OG0001840,Solpri1_03g016810,Solpri1_03g016840,0.403858093054784,0.189553808191246
Slyc4,Slyc4_flower,OG0001842,Solyc02g062990,Solyc02g063000,52.4442883847822,8.03096579631895
Slyc4,Slyc4_flower,OG0001842,Solyc02g062990,Solyc02g063000,50.0117880869744,6.90337774143409
Spri1,Spri1_flower,OG0001842,Solpri1_02g007250,Solpri1_02g007270,6.82234410689949,2.84716177192041
Spri1,Spri1_flower,OG0001842,Solpri1_02g007250,Solpri1_02g007270,9.29436004886874,5.04746042240623
Spri1,Spri1_flower,OG0001842,Solpri1_02g007250,Solpri1_02g007270,8.39497144565943,2.43553087408481
Spri1,Spri1_flower,OG0001842,Solpri1_02g007250,Solpri1_02g007270,8.99483584521812,4.35866211070054
Slyc4,Slyc4_flower,OG0001855,Solyc08g007340,Solyc08g007360,30.34682498906,0.0353539059843117
Slyc4,Slyc4_flower,OG0001855,Solyc08g007340,Solyc08g007360,32.8850423099102,0.022127294332101
Spri1,Spri1_flower,OG0001855,Solpri1_08g000610,Solpri1_08g008620,41.3956445292189,0.148872878359656
Spri1,Spri1_flower,OG0001855,Solpri1_08g000610,Solpri1_08g008620,43.8167558243577,0.171859878400411
Spri1,Spri1_flower,OG0001855,Solpri1_08g000610,Solpri1_08g008620,39.9541242187743,0.188797035035823
Spri1,Spri1_flower,OG0001855,Solpri1_08g000610,Solpri1_08g008620,40.2077871411352,0.387524133665509
Slyc4,Slyc4_flower,OG0001858,Solyc08g076340,Solyc12g008700,311.025405397546,1.44937627540824
Slyc4,Slyc4_flower,OG0001858,Solyc08g076340,Solyc12g008700,302.401816513432,1.52595760332152
Spri1,Spri1_flower,OG0001858,Solpri1_05g020750,Solpri1_08g020780,326.653807417379,0.0896161082259476
Spri1,Spri1_flower,OG0001858,Solpri1_05g020750,Solpri1_08g020780,399.36179324263,0.180701528503733
Spri1,Spri1_flower,OG0001858,Solpri1_05g020750,Solpri1_08g020780,267.380839088899,0.148338837782477
Spri1,Spri1_flower,OG0001858,Solpri1_05g020750,Solpri1_08g020780,355.3192238064,0.0509714642633542
Slyc4,Slyc4_flower,OG0001859,Solyc09g008750,Solyc09g008760,0.857093416270568,1.35548065459839
Spri1,Spri1_flower,OG0001859,Solpri1_09g001510,Solpri1_09g001520,5.36964785448924,3.13094033480774
Spri1,Spri1_flower,OG0001859,Solpri1_09g001510,Solpri1_09g001520,4.33032704454043,0.738622912028982
Spri1,Spri1_flower,OG0001859,Solpri1_09g001510,Solpri1_09g001520,4.74210540604592,3.94807627765793
Spri1,Spri1_flower,OG0001859,Solpri1_09g001510,Solpri1_09g001520,2.53412104702359,0.261377087971028
Slyc4,Slyc4_flower,OG0001863,Solyc02g067210,Solyc02g088120,38.2307195422211,5.51160223027078
Slyc4,Slyc4_flower,OG0001863,Solyc02g067210,Solyc02g088120,41.0950192416386,5.70464359857163
Spri1,Spri1_flower,OG0001863,Solpri1_02g010200,Solpri1_02g030500,37.9802559729443,2.03215809549152
Spri1,Spri1_flower,OG0001863,Solpri1_02g010200,Solpri1_02g030500,40.1599703074353,1.79871754071729
Spri1,Spri1_flower,OG0001863,Solpri1_02g010200,Solpri1_02g030500,32.4058985471002,1.58137057126347
Spri1,Spri1_flower,OG0001863,Solpri1_02g010200,Solpri1_02g030500,33.5511605900362,1.5988455378181
Slyc4,Slyc4_flower,OG0001867,Solyc02g083070,Solyc02g083090,2.60913198897792,3.89041066178516
Slyc4,Slyc4_flower,OG0001867,Solyc02g083070,Solyc02g083090,2.52489368481259,3.78349545786865
Spri1,Spri1_flower,OG0001867,Solpri1_02g022290,Solpri1_02g022310,1.42362046446367,0.690467132066315
Spri1,Spri1_flower,OG0001867,Solpri1_02g022290,Solpri1_02g022310,1.08305481123599,2.69046713206631
Slyc4,Slyc4_flower,OG0001869,Solyc07g019670,Solyc12g007170,463.527205669789,1.69500757529481
Slyc4,Slyc4_flower,OG0001869,Solyc07g019670,Solyc12g007170,458.513570540844,1.71288947312456
Spri1,Spri1_flower,OG0001869,Solpri1_05g021300,Solpri1_07g010720,406.244014404163,0.709254195763975
Spri1,Spri1_flower,OG0001869,Solpri1_05g021300,Solpri1_07g010720,409.266420575465,0.152860801986489
Spri1,Spri1_flower,OG0001869,Solpri1_05g021300,Solpri1_07g010720,422.592663564487,0.433149966710502
Spri1,Spri1_flower,OG0001869,Solpri1_05g021300,Solpri1_07g010720,423.835184422502,0.59949620995557
Slyc4,Slyc4_flower,OG0001870,Solyc02g079500,Solyc02g079510,15.6904945722641,1.00164696553631
Slyc4,Slyc4_flower,OG0001870,Solyc02g079500,Solyc02g079510,15.8392166141462,1.12194119925401
Spri1,Spri1_flower,OG0001870,Solpri1_02g018940,Solpri1_02g018950,346.169305446762,3.94809348060363
Spri1,Spri1_flower,OG0001870,Solpri1_02g018940,Solpri1_02g018950,399.022772983504,5.69627308696798
Spri1,Spri1_flower,OG0001870,Solpri1_02g018940,Solpri1_02g018950,312.601806716681,5.06116970065164
Spri1,Spri1_flower,OG0001870,Solpri1_02g018940,Solpri1_02g018950,327.572690577407,7.72339949795871
Slyc4,Slyc4_flower,OG0001871,Solyc05g005700,Solyc08g068190,124.199483512444,9.59348766660462
Spri1,Spri1_flower,OG0001871,Solpri1_03g014580,Solpri1_08g016940,119.434496954014,9.6720803694095
Spri1,Spri1_flower,OG0001871,Solpri1_03g014580,Solpri1_08g016940,115.837890745517,9.53434903372012
Slyc4,Slyc4_flower,OG0001875,Solyc05g053470,Solyc09g091180,118.1320320098,1.17090331707604
Slyc4,Slyc4_flower,OG0001875,Solyc05g053470,Solyc09g091180,121.938230481643,1.08945094205813
Spri1,Spri1_flower,OG0001875,Solpri1_09g025110,Solpri1_12g004490,43.4859443397753,1.8051181538137
Spri1,Spri1_flower,OG0001875,Solpri1_09g025110,Solpri1_12g004490,54.8989472602935,1.68268958630408
Spri1,Spri1_flower,OG0001875,Solpri1_09g025110,Solpri1_12g004490,19.869995533947,1.72354821037056
Spri1,Spri1_flower,OG0001875,Solpri1_09g025110,Solpri1_12g004490,41.8970925932811,2.29367320021394
Slyc4,Slyc4_flower,OG0001888,Solyc04g011430,Solyc05g054545,204.599986955649,3.91538128121792
Slyc4,Slyc4_flower,OG0001888,Solyc04g011430,Solyc05g054545,194.258763194562,4.17802288807688
Spri1,Spri1_flower,OG0001888,Solpri1_04g001460,Solpri1_12g005960,204.957865619761,3.92449221842532
Spri1,Spri1_flower,OG0001888,Solpri1_04g001460,Solpri1_12g005960,198.958220190163,4.39342309251729
Spri1,Spri1_flower,OG0001888,Solpri1_04g001460,Solpri1_12g005960,273.67466150414,3.79206997484421
Spri1,Spri1_flower,OG0001888,Solpri1_04g001460,Solpri1_12g005960,183.99087138228,4.14428837804682
Slyc4,Slyc4_flower,OG0001895,Solyc07g056530,Solyc10g007610,10.8714708655899,1.55097415343041
Slyc4,Slyc4_flower,OG0001895,Solyc07g056530,Solyc10g007610,9.68836861043028,1.58616358189271
Spri1,Spri1_flower,OG0001895,Solpri1_07g025950,Solpri1_11g023680,8.21045242941048,1.19516067586118
Spri1,Spri1_flower,OG0001895,Solpri1_07g025950,Solpri1_11g023680,14.2040175838616,1.12062232161124
Spri1,Spri1_flower,OG0001895,Solpri1_07g025950,Solpri1_11g023680,11.6835733383001,0.897590776071329
Spri1,Spri1_flower,OG0001895,Solpri1_07g025950,Solpri1_11g023680,13.8189289970552,0.947439325521892
Slyc4,Slyc4_flower,OG0001899,Solyc01g104100,Solyc01g104110,15.9191257134488,2.16464619920858
Slyc4,Slyc4_flower,OG0001899,Solyc01g104100,Solyc01g104110,18.4372153901004,2.55053735282791
Spri1,Spri1_flower,OG0001899,Solpri1_01g036840,Solpri1_01g036850,17.5368358187164,6.61407607316556
Spri1,Spri1_flower,OG0001899,Solpri1_01g036840,Solpri1_01g036850,32.50381978593,1.58845592581005
Spri1,Spri1_flower,OG0001899,Solpri1_01g036840,Solpri1_01g036850,44.5499130602286,0.294113662594581
Spri1,Spri1_flower,OG0001899,Solpri1_01g036840,Solpri1_01g036850,29.4360912433612,2.83172707682241
Slyc4,Slyc4_flower,OG0001900,Solyc01g099670,Solyc12g096540,654.895584562089,0.327544590142002
Slyc4,Slyc4_flower,OG0001900,Solyc01g099670,Solyc12g096540,650.368986559923,0.259979034648567
Spri1,Spri1_flower,OG0001900,Solpri1_01g033380,Solpri1_12g027420,283.114663938169,0.201401532233481
Spri1,Spri1_flower,OG0001900,Solpri1_01g033380,Solpri1_12g027420,388.126135764428,0.513986110554797
Spri1,Spri1_flower,OG0001900,Solpri1_01g033380,Solpri1_12g027420,233.687559944135,0.0971147501903727
Spri1,Spri1_flower,OG0001900,Solpri1_01g033380,Solpri1_12g027420,298.80949780917,0.517002396182973
Slyc4,Slyc4_flower,OG0001901,Solyc01g096420,Solyc01g096430,25.6871835347518,1.30147535243043
Slyc4,Slyc4_flower,OG0001901,Solyc01g096420,Solyc01g096430,27.5594667832368,0.366010881283722
Spri1,Spri1_flower,OG0001901,Solpri1_01g030210,Solpri1_01g030220,50.9151625271026,2.5183510998093
Spri1,Spri1_flower,OG0001901,Solpri1_01g030210,Solpri1_01g030220,96.4283920858799,2.53357855400287
Spri1,Spri1_flower,OG0001901,Solpri1_01g030210,Solpri1_01g030220,68.5293725407835,2.43381455172775
Spri1,Spri1_flower,OG0001901,Solpri1_01g030210,Solpri1_01g030220,113.852784930168,2.59989821758522
Slyc4,Slyc4_flower,OG0001903,Solyc11g064900,Solyc12g099790,107.239286003051,1.09750152504198
Slyc4,Slyc4_flower,OG0001903,Solyc11g064900,Solyc12g099790,104.719527722647,1.10077282939666
Spri1,Spri1_flower,OG0001903,Solpri1_10g008760,Solpri1_12g029380,665.319952348212,0.158632380376623
Spri1,Spri1_flower,OG0001903,Solpri1_10g008760,Solpri1_12g029380,329.476840396211,0.188992705681174
Spri1,Spri1_flower,OG0001903,Solpri1_10g008760,Solpri1_12g029380,461.609530743169,0.0225758403886243
Spri1,Spri1_flower,OG0001903,Solpri1_10g008760,Solpri1_12g029380,411.906156179456,0.0776462472782878
Slyc4,Slyc4_flower,OG0001906,Solyc01g098000,Solyc07g016150,253.245524677971,2.15598904772538
Slyc4,Slyc4_flower,OG0001906,Solyc01g098000,Solyc07g016150,254.596026212526,2.14069438567568
Spri1,Spri1_flower,OG0001906,Solpri1_01g031720,Solpri1_11g003020,208.061977485751,6.99750094758677
Spri1,Spri1_flower,OG0001906,Solpri1_01g031720,Solpri1_11g003020,151.688938904735,9.77969579574596
Spri1,Spri1_flower,OG0001906,Solpri1_01g031720,Solpri1_11g003020,193.588873676444,9.19330133953168
Slyc4,Slyc4_flower,OG0001926,Solyc06g065730,Solyc08g029130,32.6405202383499,0.347129702256389
Slyc4,Slyc4_flower,OG0001926,Solyc06g065730,Solyc08g029130,31.2359001905888,0.235002405684606
Spri1,Spri1_flower,OG0001926,Solpri1_06g021960,Solpri1_08g009060,41.0737394630817,0.0352594675366662
Spri1,Spri1_flower,OG0001926,Solpri1_06g021960,Solpri1_08g009060,36.9169241151159,0.238153450107829
Spri1,Spri1_flower,OG0001926,Solpri1_06g021960,Solpri1_08g009060,36.3512621246147,0.0966906235947162
Spri1,Spri1_flower,OG0001926,Solpri1_06g021960,Solpri1_08g009060,36.3680521866948,0.085356122902918
Slyc4,Slyc4_flower,OG0001927,Solyc08g014420,Solyc12g019460,98.8900342257291,1.13618066350088
Slyc4,Slyc4_flower,OG0001927,Solyc08g014420,Solyc12g019460,92.2742374573862,1.18783519930008
Spri1,Spri1_flower,OG0001927,Solpri1_05g012760,Solpri1_08g006280,76.3616486039911,2.08111022068505
Spri1,Spri1_flower,OG0001927,Solpri1_05g012760,Solpri1_08g006280,72.1344713718306,1.44015947131071
Spri1,Spri1_flower,OG0001927,Solpri1_05g012760,Solpri1_08g006280,79.6615582995094,1.58896157952064
Spri1,Spri1_flower,OG0001927,Solpri1_05g012760,Solpri1_08g006280,72.4095118072095,1.46516858847785
Slyc4,Slyc4_flower,OG0001928,Solyc02g070790,Solyc08g016170,46.5630603581183,1.32921122631157
Slyc4,Slyc4_flower,OG0001928,Solyc02g070790,Solyc08g016170,46.4827525816542,1.51968328595161
Spri1,Spri1_flower,OG0001928,Solpri1_02g014270,Solpri1_08g006820,27.3502557722719,0.867157139854335
Spri1,Spri1_flower,OG0001928,Solpri1_02g014270,Solpri1_08g006820,37.6373746465778,0.656626956890176
Spri1,Spri1_flower,OG0001928,Solpri1_02g014270,Solpri1_08g006820,28.7519462746841,0.96462525078774
Spri1,Spri1_flower,OG0001928,Solpri1_02g014270,Solpri1_08g006820,35.9183562586601,0.948457241956192
Slyc4,Slyc4_flower,OG0001929,Solyc08g015860,Solyc12g017570,223.432979545545,0.120672899002168
Slyc4,Slyc4_flower,OG0001929,Solyc08g015860,Solyc12g017570,209.315406062658,0.070319816639143
Spri1,Spri1_flower,OG0001929,Solpri1_05g013820,Solpri1_08g007100,182.322882822445,3.31171877429146
Spri1,Spri1_flower,OG0001929,Solpri1_05g013820,Solpri1_08g007100,181.992854452141,3.42206767490078
Spri1,Spri1_flower,OG0001929,Solpri1_05g013820,Solpri1_08g007100,167.416938822602,3.41792048600897
Spri1,Spri1_flower,OG0001929,Solpri1_05g013820,Solpri1_08g007100,177.856062861064,3.49047055421567
Slyc4,Slyc4_flower,OG0001930,Solyc08g075700,Solyc12g096150,712.279155849257,2.17791779219584
Slyc4,Slyc4_flower,OG0001930,Solyc08g075700,Solyc12g096150,723.797281391838,2.24989870717603
Spri1,Spri1_flower,OG0001930,Solpri1_08g019870,Solpri1_12g024500,219.021636462299,1.62863501723918
Spri1,Spri1_flower,OG0001930,Solpri1_08g019870,Solpri1_12g024500,356.863687029293,1.64295397315709
Spri1,Spri1_flower,OG0001930,Solpri1_08g019870,Solpri1_12g024500,177.887721119261,1.65408153325597
Spri1,Spri1_flower,OG0001930,Solpri1_08g019870,Solpri1_12g024500,284.611549769563,1.55279742117512
Slyc4,Slyc4_flower,OG0001932,Solyc02g078460,Solyc10g009020,51.6079682304784,2.48204922736214
Slyc4,Slyc4_flower,OG0001932,Solyc02g078460,Solyc10g009020,54.5356369461727,2.2549930812854
Spri1,Spri1_flower,OG0001932,Solpri1_02g017860,Solpri1_11g021920,34.3260153423406,2.0547010651625
Spri1,Spri1_flower,OG0001932,Solpri1_02g017860,Solpri1_11g021920,36.2032599240174,1.5952694465252
Spri1,Spri1_flower,OG0001932,Solpri1_02g017860,Solpri1_11g021920,26.2999100879593,1.90913526934859
Spri1,Spri1_flower,OG0001932,Solpri1_02g017860,Solpri1_11g021920,27.3901887371731,1.15197810376921
Slyc4,Slyc4_flower,OG0001934,Solyc02g088610,Solyc06g011400,42.7930937415616,0.520970706577872
Slyc4,Slyc4_flower,OG0001934,Solyc02g088610,Solyc06g011400,42.7827276045573,0.291812008634493
Spri1,Spri1_flower,OG0001934,Solpri1_02g030110,Solpri1_06g011880,27.4990541130184,0.566670827720213
Spri1,Spri1_flower,OG0001934,Solpri1_02g030110,Solpri1_06g011880,19.8512836417665,0.611786288796869
Spri1,Spri1_flower,OG0001934,Solpri1_02g030110,Solpri1_06g011880,20.9271037587167,0.22208433237069
Spri1,Spri1_flower,OG0001934,Solpri1_02g030110,Solpri1_06g011880,19.030211881883,0.00594505839980154
Slyc4,Slyc4_flower,OG0001935,Solyc02g085150,Solyc03g034030,1.63844384240504,3.84190774147918
Spri1,Spri1_flower,OG0001935,Solpri1_02g024300,Solpri1_03g003420,4.23371908876984,2.67294376865524
Spri1,Spri1_flower,OG0001935,Solpri1_02g024300,Solpri1_03g003420,57.1818451301906,7.56209278187649
Slyc4,Slyc4_flower,OG0001936,Solyc02g038815,Solyc02g082710,16.2559609989998,1.75567916645537
Slyc4,Slyc4_flower,OG0001936,Solyc02g038815,Solyc02g082710,14.7756570259813,2.08717597019151
Spri1,Spri1_flower,OG0001936,Solpri1_02g005140,Solpri1_02g021950,54.9737990110311,0.365257615028743
Spri1,Spri1_flower,OG0001936,Solpri1_02g005140,Solpri1_02g021950,50.8582743485497,0.205477170991972
Spri1,Spri1_flower,OG0001936,Solpri1_02g005140,Solpri1_02g021950,51.6141035935247,0.840311109225741
Spri1,Spri1_flower,OG0001936,Solpri1_02g005140,Solpri1_02g021950,50.288711431081,0.634249536015275
Slyc4,Slyc4_flower,OG0001937,Solyc02g038806,Solyc02g082430,45.5659350755285,1.90163487015702
Slyc4,Slyc4_flower,OG0001937,Solyc02g038806,Solyc02g082430,42.7777682133114,2.47570335633634
Spri1,Spri1_flower,OG0001937,Solpri1_02g005080,Solpri1_02g021690,74.3454357145442,3.10678422015997
Spri1,Spri1_flower,OG0001937,Solpri1_02g005080,Solpri1_02g021690,66.8786171242755,1.80582448621646
Spri1,Spri1_flower,OG0001937,Solpri1_02g005080,Solpri1_02g021690,89.4154488266922,2.65853931946848
Spri1,Spri1_flower,OG0001937,Solpri1_02g005080,Solpri1_02g021690,49.9461934262086,0.632341665360956
Slyc4,Slyc4_flower,OG0001942,Solyc07g005410,Solyc12g010150,10.3844236140854,3.83710226545166
Slyc4,Slyc4_flower,OG0001942,Solyc07g005410,Solyc12g010150,11.7441024445726,4.40825896664778
Spri1,Spri1_flower,OG0001942,Solpri1_05g019060,Solpri1_07g001880,13.6314609176604,3.85737701683901
Spri1,Spri1_flower,OG0001942,Solpri1_05g019060,Solpri1_07g001880,19.7120193611189,5.05239299924415
Spri1,Spri1_flower,OG0001942,Solpri1_05g019060,Solpri1_07g001880,15.200881608792,4.2300359138473
Slyc4,Slyc4_flower,OG0001943,Solyc03g122260,Solyc06g062980,58.6138169495308,3.15472956791629
Slyc4,Slyc4_flower,OG0001943,Solyc03g122260,Solyc06g062980,57.8473906644682,3.11570441093423
Spri1,Spri1_flower,OG0001943,Solpri1_03g037550,Solpri1_06g023990,22.5464933753118,0.151692551851615
Spri1,Spri1_flower,OG0001943,Solpri1_03g037550,Solpri1_06g023990,28.9533933714782,0.174162832655307
Spri1,Spri1_flower,OG0001943,Solpri1_03g037550,Solpri1_06g023990,28.8153858405407,0.484800249509629
Spri1,Spri1_flower,OG0001943,Solpri1_03g037550,Solpri1_06g023990,36.1641948957082,0.149616057919994
Slyc4,Slyc4_flower,OG0001944,Solyc01g008420,Solyc11g065820,26.7907840362021,1.88285937759216
Slyc4,Slyc4_flower,OG0001944,Solyc01g008420,Solyc11g065820,29.041022066706,1.78634096732902
Spri1,Spri1_flower,OG0001944,Solpri1_01g003270,Solpri1_10g007100,26.0479592645383,1.88218873260808
Spri1,Spri1_flower,OG0001944,Solpri1_01g003270,Solpri1_10g007100,31.4849447072781,1.69203463952779
Spri1,Spri1_flower,OG0001944,Solpri1_01g003270,Solpri1_10g007100,38.3581673400167,2.48002103358028
Spri1,Spri1_flower,OG0001944,Solpri1_01g003270,Solpri1_10g007100,37.2448980572248,2.43265604856716
Slyc4,Slyc4_flower,OG0001945,Solyc03g121980,Solyc12g049270,54.6100336156838,1.61951237079498
Slyc4,Slyc4_flower,OG0001945,Solyc03g121980,Solyc12g049270,49.3233396208743,1.69728745176535
Spri1,Spri1_flower,OG0001945,Solpri1_03g037340,Solpri1_12g021260,27.1585435950567,0.611666130084945
Spri1,Spri1_flower,OG0001945,Solpri1_03g037340,Solpri1_12g021260,32.7428391066232,0.364458642061145
Spri1,Spri1_flower,OG0001945,Solpri1_03g037340,Solpri1_12g021260,23.4810652969804,0.37306906679604
Spri1,Spri1_flower,OG0001945,Solpri1_03g037340,Solpri1_12g021260,27.9556177310633,0.277731861700798
Slyc4,Slyc4_flower,OG0001948,Solyc03g025190,Solyc06g036130,44.5061857498002,6.45658169532117
Slyc4,Slyc4_flower,OG0001948,Solyc03g025190,Solyc06g036130,52.014999016827,7.31429879181081
Spri1,Spri1_flower,OG0001948,Solpri1_03g020760,Solpri1_06g015400,132.978687505325,2.73447494959781
Spri1,Spri1_flower,OG0001948,Solpri1_03g020760,Solpri1_06g015400,102.165571169531,1.76885944903156
Spri1,Spri1_flower,OG0001948,Solpri1_03g020760,Solpri1_06g015400,138.433543986265,2.3991882010739
Spri1,Spri1_flower,OG0001948,Solpri1_03g020760,Solpri1_06g015400,167.340910392468,2.17083709211655
Slyc4,Slyc4_flower,OG0001951,Solyc09g092220,Solyc12g098450,65.844097208746,2.13494031909436
Slyc4,Slyc4_flower,OG0001951,Solyc09g092220,Solyc12g098450,60.8371099504404,2.10318374432263
Spri1,Spri1_flower,OG0001951,Solpri1_09g026440,Solpri1_12g027960,191.460589814197,1.87113360402324
Spri1,Spri1_flower,OG0001951,Solpri1_09g026440,Solpri1_12g027960,98.1070813234608,0.99193525323496
Spri1,Spri1_flower,OG0001951,Solpri1_09g026440,Solpri1_12g027960,137.930617151357,1.59601078814151
Spri1,Spri1_flower,OG0001951,Solpri1_09g026440,Solpri1_12g027960,105.63325140216,1.43900228689387
Slyc4,Slyc4_flower,OG0001958,Solyc05g054130,Solyc11g012400,136.004613460251,0.740888301156628
Slyc4,Slyc4_flower,OG0001958,Solyc05g054130,Solyc11g012400,139.335283718962,0.666506765040353
Spri1,Spri1_flower,OG0001958,Solpri1_04g029970,Solpri1_12g005430,128.620459633305,2.30091428950488
Spri1,Spri1_flower,OG0001958,Solpri1_04g029970,Solpri1_12g005430,125.513389342097,2.12285674778553
Spri1,Spri1_flower,OG0001958,Solpri1_04g029970,Solpri1_12g005430,113.593171108401,2.64817041939877
Spri1,Spri1_flower,OG0001958,Solpri1_04g029970,Solpri1_12g005430,123.942892374873,2.21632642063709
Slyc4,Slyc4_flower,OG0001962,Solyc06g073300,Solyc07g043360,1438.46903400835,0.359215589006386
Slyc4,Slyc4_flower,OG0001962,Solyc06g073300,Solyc07g043360,1495.09144257989,0.234314257243472
Spri1,Spri1_flower,OG0001962,Solpri1_06g029950,Solpri1_07g016490,319.428582063515,0.0525758208032397
Spri1,Spri1_flower,OG0001962,Solpri1_06g029950,Solpri1_07g016490,418.699867611631,0.0170687613050735
Spri1,Spri1_flower,OG0001962,Solpri1_06g029950,Solpri1_07g016490,225.583877621358,0.167439883582386
Spri1,Spri1_flower,OG0001962,Solpri1_06g029950,Solpri1_07g016490,345.989215432335,0.135730508719429
