species,dataset,OG,Gene1,Gene2,exp_sum,exp_log2FC
Slyc4,Slyc4_root,OG0002082,Solyc06g075400,Solyc11g072530,37.2821760433796,0.676920359189409
Slyc4,Slyc4_root,OG0002082,Solyc06g075400,Solyc11g072530,36.3576162307408,0.858994958060966
Spri1,Spri1_root,OG0002082,Solpri1_06g032100,Solpri1_10g005060,42.0445547337239,1.28181491349651
Spri1,Spri1_root,OG0002082,Solpri1_06g032100,Solpri1_10g005060,39.7731949463918,1.30513683607861
Spri1,Spri1_root,OG0002082,Solpri1_06g032100,Solpri1_10g005060,44.1735162066874,1.33430468865952
Spri1,Spri1_root,OG0002082,Solpri1_06g032100,Solpri1_10g005060,43.5771742789228,1.33203639043706
Slyc4,Slyc4_root,OG0002084,Solyc06g074780,Solyc06g074790,353.819155669633,0.0856325543503559
Slyc4,Slyc4_root,OG0002084,Solyc06g074780,Solyc06g074790,327.052710213836,0.145324815394397
Spri1,Spri1_root,OG0002084,Solpri1_06g031450,Solpri1_06g031460,197.322114561719,1.32702279527357
Spri1,Spri1_root,OG0002084,Solpri1_06g031450,Solpri1_06g031460,404.046705094653,1.8865737669335
Spri1,Spri1_root,OG0002084,Solpri1_06g031450,Solpri1_06g031460,245.347035078326,1.5079068867517
Spri1,Spri1_root,OG0002084,Solpri1_06g031450,Solpri1_06g031460,193.889800506302,1.16927505298852
Slyc4,Slyc4_root,OG0002085,Solyc06g074740,Solyc11g066560,57.6864084868716,1.31476313526882
Slyc4,Slyc4_root,OG0002085,Solyc06g074740,Solyc11g066560,53.0672269229211,1.54964400662837
Spri1,Spri1_root,OG0002085,Solpri1_06g031410,Solpri1_10g001790,41.8042001689397,0.743638867077762
Spri1,Spri1_root,OG0002085,Solpri1_06g031410,Solpri1_10g001790,40.903202435413,0.912021703711672
Spri1,Spri1_root,OG0002085,Solpri1_06g031410,Solpri1_10g001790,40.8653833903962,1.16753315083046
Spri1,Spri1_root,OG0002085,Solpri1_06g031410,Solpri1_10g001790,40.1708798028791,1.10061141695738
Slyc4,Slyc4_root,OG0002086,Solyc03g019780,Solyc06g072120,779.992247024153,1.18173148073725
Slyc4,Slyc4_root,OG0002086,Solyc03g019780,Solyc06g072120,760.596972948235,1.22557057494154
Spri1,Spri1_root,OG0002086,Solpri1_03g025940,Solpri1_06g028630,578.97270775653,0.723280739092016
Spri1,Spri1_root,OG0002086,Solpri1_03g025940,Solpri1_06g028630,544.106160237939,0.498808264823561
Spri1,Spri1_root,OG0002086,Solpri1_03g025940,Solpri1_06g028630,638.058669927933,0.683469680243708
Spri1,Spri1_root,OG0002086,Solpri1_03g025940,Solpri1_06g028630,582.944600437117,0.676583429740887
Slyc4,Slyc4_root,OG0002088,Solyc12g008590,Solyc12g044630,753.712908723142,5.79065844606002
Slyc4,Slyc4_root,OG0002088,Solyc12g008590,Solyc12g044630,683.25315398629,5.62339694773482
Spri1,Spri1_root,OG0002088,Solpri1_06g024740,Solpri1_12g020160,8.1122348398694,2.54526623572072
Slyc4,Slyc4_root,OG0002089,Solyc06g082890,Solyc09g020110,91.4400251720333,1.10526036404049
Slyc4,Slyc4_root,OG0002089,Solyc06g082890,Solyc09g020110,83.4395829927216,1.08305540210699
Spri1,Spri1_root,OG0002089,Solpri1_06g034350,Solpri1_09g013010,52.0022289250327,1.86493875875795
Spri1,Spri1_root,OG0002089,Solpri1_06g034350,Solpri1_09g013010,51.2763920077389,2.2210366459503
Spri1,Spri1_root,OG0002089,Solpri1_06g034350,Solpri1_09g013010,53.9577970882828,1.80792292356118
Spri1,Spri1_root,OG0002089,Solpri1_06g034350,Solpri1_09g013010,52.1190067358222,1.84122364531121
Slyc4,Slyc4_root,OG0002090,Solyc06g083890,Solyc09g072570,66.3295485643912,3.38798105264151
Slyc4,Slyc4_root,OG0002090,Solyc06g083890,Solyc09g072570,71.2447571220081,3.21301279341193
Spri1,Spri1_root,OG0002090,Solpri1_06g035430,Solpri1_09g018790,81.6098713157532,4.34499990821354
Spri1,Spri1_root,OG0002090,Solpri1_06g035430,Solpri1_09g018790,92.409010411372,4.350665009155
Spri1,Spri1_root,OG0002090,Solpri1_06g035430,Solpri1_09g018790,88.0056292608976,4.00109474777548
Spri1,Spri1_root,OG0002090,Solpri1_06g035430,Solpri1_09g018790,83.2944102834939,3.79497119760177
Slyc4,Slyc4_root,OG0002091,Solyc03g095850,Solyc06g051010,61.1860434318526,2.18770313329506
Slyc4,Slyc4_root,OG0002091,Solyc03g095850,Solyc06g051010,59.7340848153866,1.65938149720293
Spri1,Spri1_root,OG0002091,Solpri1_05g007310,Solpri1_06g011150,47.8933292805124,1.34875244167686
Spri1,Spri1_root,OG0002091,Solpri1_05g007310,Solpri1_06g011150,45.6238723670363,1.12062355060494
Spri1,Spri1_root,OG0002091,Solpri1_05g007310,Solpri1_06g011150,52.4741079706427,1.79796130818336
Spri1,Spri1_root,OG0002091,Solpri1_05g007310,Solpri1_06g011150,42.4247173455024,1.49035768801657
Slyc4,Slyc4_root,OG0002092,Solyc07g056330,Solyc10g007760,90.4123786846433,3.64839084141592
Slyc4,Slyc4_root,OG0002092,Solyc07g056330,Solyc10g007760,80.3629852753415,3.37369351805654
Spri1,Spri1_root,OG0002092,Solpri1_07g025410,Solpri1_11g023470,51.9879629541947,4.37244831704265
Spri1,Spri1_root,OG0002092,Solpri1_07g025410,Solpri1_11g023470,49.6623305109971,3.34750195991243
Spri1,Spri1_root,OG0002092,Solpri1_07g025410,Solpri1_11g023470,49.5678945568601,4.06759373551424
Spri1,Spri1_root,OG0002092,Solpri1_07g025410,Solpri1_11g023470,47.0106354186,3.9801308942639
Slyc4,Slyc4_root,OG0002093,Solyc07g055300,Solyc10g007950,59.7812759699991,1.22476680946544
Slyc4,Slyc4_root,OG0002093,Solyc07g055300,Solyc10g007950,53.5503570360627,1.27435189877018
Spri1,Spri1_root,OG0002093,Solpri1_07g024400,Solpri1_11g023250,51.9237990623008,0.216091388893241
Spri1,Spri1_root,OG0002093,Solpri1_07g024400,Solpri1_11g023250,47.0943535715802,0.163376128740352
Spri1,Spri1_root,OG0002093,Solpri1_07g024400,Solpri1_11g023250,50.5817731242648,0.144587265478709
Spri1,Spri1_root,OG0002093,Solpri1_07g024400,Solpri1_11g023250,53.1127937739601,0.140380312780071
Slyc4,Slyc4_root,OG0002094,Solyc07g055150,Solyc10g007990,57.1837338882671,0.793721069528796
Slyc4,Slyc4_root,OG0002094,Solyc07g055150,Solyc10g007990,55.5766981402415,0.943687844186296
Spri1,Spri1_root,OG0002094,Solpri1_07g024250,Solpri1_11g023180,73.8557278463668,1.34141634699135
Spri1,Spri1_root,OG0002094,Solpri1_07g024250,Solpri1_11g023180,74.3055727414168,1.29723056549387
Spri1,Spri1_root,OG0002094,Solpri1_07g024250,Solpri1_11g023180,70.8020022577175,1.67672394791506
Spri1,Spri1_root,OG0002094,Solpri1_07g024250,Solpri1_11g023180,80.3763736275579,2.23745611020972
Slyc4,Slyc4_root,OG0002096,Solyc01g006350,Solyc03g111570,97.2219584145001,0.276755071793249
Slyc4,Slyc4_root,OG0002096,Solyc01g006350,Solyc03g111570,89.3423122823606,0.386586898100161
Spri1,Spri1_root,OG0002096,Solpri1_01g000760,Solpri1_03g026790,85.0311492791478,0.286061865522394
Spri1,Spri1_root,OG0002096,Solpri1_01g000760,Solpri1_03g026790,87.8897238505895,0.0411403949353146
Spri1,Spri1_root,OG0002096,Solpri1_01g000760,Solpri1_03g026790,88.6911538756983,0.370348751889616
Spri1,Spri1_root,OG0002096,Solpri1_01g000760,Solpri1_03g026790,87.6578522777626,0.451421496802297
Slyc4,Slyc4_root,OG0002097,Solyc04g005480,Solyc05g012570,68.2559828859054,8.33332974417504
Slyc4,Slyc4_root,OG0002097,Solyc04g005480,Solyc05g012570,64.4614424404851,7.68030296850873
Spri1,Spri1_root,OG0002097,Solpri1_04g010540,Solpri1_05g003900,91.6599882259954,6.35223039512152
Spri1,Spri1_root,OG0002097,Solpri1_04g010540,Solpri1_05g003900,104.142496275449,6.97271757011337
Spri1,Spri1_root,OG0002097,Solpri1_04g010540,Solpri1_05g003900,134.23800542002,6.68573162226892
Spri1,Spri1_root,OG0002097,Solpri1_04g010540,Solpri1_05g003900,76.8979788525523,7.29580959813437
Slyc4,Slyc4_root,OG0002098,Solyc04g014680,Solyc11g012040,49.3940084075515,5.31702517614406
Slyc4,Slyc4_root,OG0002098,Solyc04g014680,Solyc11g012040,43.8906700843797,4.39541307482877
Spri1,Spri1_root,OG0002098,Solpri1_04g002810,Solpri1_04g029650,39.3359913724368,0.543336955049209
Spri1,Spri1_root,OG0002098,Solpri1_04g002810,Solpri1_04g029650,35.4312967766101,0.729506651645441
Spri1,Spri1_root,OG0002098,Solpri1_04g002810,Solpri1_04g029650,33.545266381728,0.76768369276165
Spri1,Spri1_root,OG0002098,Solpri1_04g002810,Solpri1_04g029650,28.7575375719912,0.513605744762305
Slyc4,Slyc4_root,OG0002099,Solyc04g014760,Solyc11g012270,45.8842425912382,1.43865629250199
Slyc4,Slyc4_root,OG0002099,Solyc04g014760,Solyc11g012270,41.8815099428428,1.27925647092239
Spri1,Spri1_root,OG0002099,Solpri1_04g002910,Solpri1_04g029870,49.0757802078053,0.149523809382589
Spri1,Spri1_root,OG0002099,Solpri1_04g002910,Solpri1_04g029870,50.4942169981906,0.260886811493141
Spri1,Spri1_root,OG0002099,Solpri1_04g002910,Solpri1_04g029870,47.8731730686566,0.0976483250966699
Spri1,Spri1_root,OG0002099,Solpri1_04g002910,Solpri1_04g029870,44.7180972799077,0.146100446092294
Slyc4,Slyc4_root,OG0002100,Solyc04g010100,Solyc04g016390,94.0560292681307,3.12553088208386
Slyc4,Slyc4_root,OG0002100,Solyc04g010100,Solyc04g016390,99.9037137068462,3.55799545312089
Spri1,Spri1_root,OG0002100,Solpri1_04g004310,Solpri1_04g008480,48.3268283170739,0.19563754591549
Spri1,Spri1_root,OG0002100,Solpri1_04g004310,Solpri1_04g008480,29.7098792841993,0.0915251308112059
Spri1,Spri1_root,OG0002100,Solpri1_04g004310,Solpri1_04g008480,49.3698417994595,0.17862931435211
Spri1,Spri1_root,OG0002100,Solpri1_04g004310,Solpri1_04g008480,43.9681317365305,1.40032796551847
Slyc4,Slyc4_root,OG0002103,Solyc01g104840,Solyc10g047130,439.189126113853,1.11949151189839
Slyc4,Slyc4_root,OG0002103,Solyc01g104840,Solyc10g047130,443.351309333123,1.01803593106108
Spri1,Spri1_root,OG0002103,Solpri1_01g037550,Solpri1_11g016670,373.475776833995,1.35874866911406
Spri1,Spri1_root,OG0002103,Solpri1_01g037550,Solpri1_11g016670,319.882929007194,0.908883714078169
Spri1,Spri1_root,OG0002103,Solpri1_01g037550,Solpri1_11g016670,383.342913803604,1.21933675055932
Spri1,Spri1_root,OG0002103,Solpri1_01g037550,Solpri1_11g016670,366.311699558148,1.12400985396101
Slyc4,Slyc4_root,OG0002104,Solyc10g078620,Solyc11g042610,822.918834776813,2.99930682179994
Slyc4,Slyc4_root,OG0002104,Solyc10g078620,Solyc11g042610,794.582599758981,3.02160144626226
Spri1,Spri1_root,OG0002104,Solpri1_04g000940,Solpri1_10g030250,671.157331851072,1.53917997470246
Spri1,Spri1_root,OG0002104,Solpri1_04g000940,Solpri1_10g030250,621.488173220934,1.33498398003175
Spri1,Spri1_root,OG0002104,Solpri1_04g000940,Solpri1_10g030250,741.639029173805,1.47092549585776
Spri1,Spri1_root,OG0002104,Solpri1_04g000940,Solpri1_10g030250,721.711854281072,1.50542147404396
Slyc4,Slyc4_root,OG0002106,Solyc01g101030,Solyc10g006770,22.3416679522524,1.13688825196387
Slyc4,Slyc4_root,OG0002106,Solyc01g101030,Solyc10g006770,20.8196966354127,1.40822846719033
Spri1,Spri1_root,OG0002106,Solpri1_01g034780,Solpri1_11g024520,29.9711139265892,2.39752417282161
Spri1,Spri1_root,OG0002106,Solpri1_01g034780,Solpri1_11g024520,25.9640626082387,2.07751285041473
Spri1,Spri1_root,OG0002106,Solpri1_01g034780,Solpri1_11g024520,31.5160632168242,2.23094896611904
Spri1,Spri1_root,OG0002106,Solpri1_01g034780,Solpri1_11g024520,30.5682140382063,2.28303747726749
Slyc4,Slyc4_root,OG0002109,Solyc01g095400,Solyc10g011790,104.767791799915,0.345408230588471
Slyc4,Slyc4_root,OG0002109,Solyc01g095400,Solyc10g011790,99.3088770630601,0.357948186939905
Spri1,Spri1_root,OG0002109,Solpri1_01g029100,Solpri1_11g026530,81.8265062118607,0.522762974356838
Spri1,Spri1_root,OG0002109,Solpri1_01g029100,Solpri1_11g026530,84.8814064268117,0.566254175436332
Spri1,Spri1_root,OG0002109,Solpri1_01g029100,Solpri1_11g026530,95.5681900569224,0.654070534549842
Spri1,Spri1_root,OG0002109,Solpri1_01g029100,Solpri1_11g026530,94.0346731489703,0.477998121136189
Slyc4,Slyc4_root,OG0002110,Solyc01g090910,Solyc10g018350,127.587695083156,1.98293446563464
Slyc4,Slyc4_root,OG0002110,Solyc01g090910,Solyc10g018350,127.231076138496,2.00877620413489
Spri1,Spri1_root,OG0002110,Solpri1_01g026260,Solpri1_11g019400,213.268040424423,0.0201428929884181
Spri1,Spri1_root,OG0002110,Solpri1_01g026260,Solpri1_11g019400,180.045839567598,0.385445915828658
Spri1,Spri1_root,OG0002110,Solpri1_01g026260,Solpri1_11g019400,190.600818483498,0.0335930269998979
Spri1,Spri1_root,OG0002110,Solpri1_01g026260,Solpri1_11g019400,189.654141138338,0.0402500649488997
Slyc4,Slyc4_root,OG0002111,Solyc01g060180,Solyc12g099360,111.438115574865,4.02110211497347
Slyc4,Slyc4_root,OG0002111,Solyc01g060180,Solyc12g099360,101.560944867194,4.16364536761187
Spri1,Spri1_root,OG0002111,Solpri1_01g014340,Solpri1_12g028900,46.9106821342058,0.0607843095397201
Spri1,Spri1_root,OG0002111,Solpri1_01g014340,Solpri1_12g028900,45.6786503194291,0.800256759316512
Spri1,Spri1_root,OG0002111,Solpri1_01g014340,Solpri1_12g028900,45.3857154711361,0.490496813971834
Spri1,Spri1_root,OG0002111,Solpri1_01g014340,Solpri1_12g028900,49.2284450754562,0.191346878711257
Slyc4,Slyc4_root,OG0002112,Solyc11g065120,Solyc12g099740,27.2690199707968,0.185090351559739
Slyc4,Slyc4_root,OG0002112,Solyc11g065120,Solyc12g099740,25.112087937572,0.391902031151558
Spri1,Spri1_root,OG0002112,Solpri1_10g008550,Solpri1_12g029330,10.8930614667972,6.93608423120226
Spri1,Spri1_root,OG0002112,Solpri1_10g008550,Solpri1_12g029330,10.7501527541875,6.20197829117529
Spri1,Spri1_root,OG0002112,Solpri1_10g008550,Solpri1_12g029330,11.4779520092101,5.63652394934334
Slyc4,Slyc4_root,OG0002113,Solyc04g082880,Solyc12g095760,228.881840108499,1.18895547442476
Slyc4,Slyc4_root,OG0002113,Solyc04g082880,Solyc12g095760,223.542470543539,1.13437084609531
Spri1,Spri1_root,OG0002113,Solpri1_11g000140,Solpri1_12g024920,291.067874028254,2.00512882124086
Spri1,Spri1_root,OG0002113,Solpri1_11g000140,Solpri1_12g024920,278.403362141764,1.76424102942272
Spri1,Spri1_root,OG0002113,Solpri1_11g000140,Solpri1_12g024920,259.202129690196,1.57496471810005
Spri1,Spri1_root,OG0002113,Solpri1_11g000140,Solpri1_12g024920,281.291591848145,2.23412361072465
Slyc4,Slyc4_root,OG0002114,Solyc04g076340,Solyc12g087960,35.4544340137986,0.208373526615009
Slyc4,Slyc4_root,OG0002114,Solyc04g076340,Solyc12g087960,36.2526496576142,0.334833338987706
Spri1,Spri1_root,OG0002114,Solpri1_11g007000,Solpri1_12g026790,27.237667917587,0.0849625645020851
Spri1,Spri1_root,OG0002114,Solpri1_11g007000,Solpri1_12g026790,32.0755516593506,0.517572565667014
Spri1,Spri1_root,OG0002114,Solpri1_11g007000,Solpri1_12g026790,31.2909303302797,0.754115151926195
Spri1,Spri1_root,OG0002114,Solpri1_11g007000,Solpri1_12g026790,25.9321784715691,0.837908088931365
Slyc4,Slyc4_root,OG0002115,Solyc12g043110,Solyc12g043120,192.932682967388,0.703580312119633
Slyc4,Slyc4_root,OG0002115,Solyc12g043110,Solyc12g043120,187.706103190496,0.808333718698201
Spri1,Spri1_root,OG0002115,Solpri1_12g019490,Solpri1_12g019500,141.815452873524,0.539038769691353
Spri1,Spri1_root,OG0002115,Solpri1_12g019490,Solpri1_12g019500,154.646474083862,0.42816740512045
Spri1,Spri1_root,OG0002115,Solpri1_12g019490,Solpri1_12g019500,144.233280852199,0.414658487946506
Spri1,Spri1_root,OG0002115,Solpri1_12g019490,Solpri1_12g019500,140.990692484238,0.379736828944808
Slyc4,Slyc4_root,OG0002117,Solyc05g015920,Solyc05g015930,43.8279392697241,0.273790392518492
Slyc4,Slyc4_root,OG0002117,Solyc05g015920,Solyc05g015930,39.1553365439509,0.477694835916837
Spri1,Spri1_root,OG0002117,Solpri1_03g009910,Solpri1_03g010190,43.2187430119643,0.141390107022401
Spri1,Spri1_root,OG0002117,Solpri1_03g009910,Solpri1_03g010190,41.7408726541666,0.0446041719755902
Spri1,Spri1_root,OG0002117,Solpri1_03g009910,Solpri1_03g010190,44.944174667131,0.0766594358673089
Spri1,Spri1_root,OG0002117,Solpri1_03g009910,Solpri1_03g010190,47.7290178143801,0.114055583144564
Slyc4,Slyc4_root,OG0002118,Solyc09g007670,Solyc10g086070,43.8131657232476,0.558005667216489
Slyc4,Slyc4_root,OG0002118,Solyc09g007670,Solyc10g086070,42.7756486783495,0.333179229862066
Spri1,Spri1_root,OG0002118,Solpri1_09g002380,Solpri1_10g022910,45.286899464139,0.954341877979319
Spri1,Spri1_root,OG0002118,Solpri1_09g002380,Solpri1_10g022910,47.9105361734501,0.780606130283442
Spri1,Spri1_root,OG0002118,Solpri1_09g002380,Solpri1_10g022910,40.4299250802073,0.656042612649384
Spri1,Spri1_root,OG0002118,Solpri1_09g002380,Solpri1_10g022910,43.8385446066074,0.739943870258328
Slyc4,Slyc4_root,OG0002120,Solyc09g007830,Solyc10g084150,8.3952071729116,2.3741700760685
Slyc4,Slyc4_root,OG0002120,Solyc09g007830,Solyc10g084150,8.7638704671851,2.15177765473205
Spri1,Spri1_root,OG0002120,Solpri1_09g002520,Solpri1_10g025340,3.47109384734544,2.07855554803982
Spri1,Spri1_root,OG0002120,Solpri1_09g002520,Solpri1_10g025340,3.05012015420377,1.33009431503578
Spri1,Spri1_root,OG0002120,Solpri1_09g002520,Solpri1_10g025340,5.12724449897571,0.59312872086958
Spri1,Spri1_root,OG0002120,Solpri1_09g002520,Solpri1_10g025340,2.35780305795263,0.254868185685367
Slyc4,Slyc4_root,OG0002121,Solyc09g009260,Solyc10g083570,1135.50478780822,2.03244696398572
Slyc4,Slyc4_root,OG0002121,Solyc09g009260,Solyc10g083570,1098.45274078069,2.06276213015127
Spri1,Spri1_root,OG0002121,Solpri1_09g001090,Solpri1_10g026120,1501.71411313273,2.17965905970968
Spri1,Spri1_root,OG0002121,Solpri1_09g001090,Solpri1_10g026120,1184.24171928364,2.11018832536888
Spri1,Spri1_root,OG0002121,Solpri1_09g001090,Solpri1_10g026120,1618.93199758161,1.73660320913153
Spri1,Spri1_root,OG0002121,Solpri1_09g001090,Solpri1_10g026120,1609.43074146371,1.99062079334471
Slyc4,Slyc4_root,OG0002122,Solyc09g009300,Solyc11g067010,97.9016332171634,1.33109254379512
Slyc4,Slyc4_root,OG0002122,Solyc09g009300,Solyc11g067010,97.8569089041489,1.35388440866836
Spri1,Spri1_root,OG0002122,Solpri1_09g001050,Solpri1_10g002200,78.2029200887481,0.243716903032648
Spri1,Spri1_root,OG0002122,Solpri1_09g001050,Solpri1_10g002200,89.4118733365213,0.220066283350017
Spri1,Spri1_root,OG0002122,Solpri1_09g001050,Solpri1_10g002200,80.2566171402803,0.00404248407652094
Spri1,Spri1_root,OG0002122,Solpri1_09g001050,Solpri1_10g002200,68.0126653956935,0.333639790301211
Slyc4,Slyc4_root,OG0002125,Solyc10g080360,Solyc10g080370,362.371513250432,1.00986643623019
Slyc4,Slyc4_root,OG0002125,Solyc10g080360,Solyc10g080370,337.224393302951,0.758991900496203
Spri1,Spri1_root,OG0002125,Solpri1_10g028540,Solpri1_10g029740,475.740431577696,5.92459259734198
Spri1,Spri1_root,OG0002125,Solpri1_10g028540,Solpri1_10g029740,230.571325380884,5.62638505354832
Spri1,Spri1_root,OG0002125,Solpri1_10g028540,Solpri1_10g029740,468.391712312998,6.34650077333307
Spri1,Spri1_root,OG0002125,Solpri1_10g028540,Solpri1_10g029740,412.70483385586,5.991577420915
Slyc4,Slyc4_root,OG0002130,Solyc04g072640,Solyc12g056900,116.407081745306,1.37346262167576
Slyc4,Slyc4_root,OG0002130,Solyc04g072640,Solyc12g056900,107.276271131019,1.27075698464473
Spri1,Spri1_root,OG0002130,Solpri1_11g008810,Solpri1_12g023660,83.142251095727,0.263549319450137
Spri1,Spri1_root,OG0002130,Solpri1_11g008810,Solpri1_12g023660,71.3205608809769,0.647472535182968
Spri1,Spri1_root,OG0002130,Solpri1_11g008810,Solpri1_12g023660,79.1720128898823,0.516395280592466
Spri1,Spri1_root,OG0002130,Solpri1_11g008810,Solpri1_12g023660,87.7913226250806,0.639878334027465
Slyc4,Slyc4_root,OG0002132,Solyc10g076660,Solyc10g076670,2.21370578513903,0.820536484202087
Slyc4,Slyc4_root,OG0002132,Solyc10g076660,Solyc10g076670,2.54218646869488,0.720031897160614
Spri1,Spri1_root,OG0002132,Solpri1_10g021510,Solpri1_10g021520,5.54216663606064,5.5149193088777
Spri1,Spri1_root,OG0002132,Solpri1_10g021510,Solpri1_10g021520,12.8955676248578,4.40569023912294
Spri1,Spri1_root,OG0002132,Solpri1_10g021510,Solpri1_10g021520,11.5564397495336,6.22916482654381
Spri1,Spri1_root,OG0002132,Solpri1_10g021510,Solpri1_10g021520,6.78917287014969,4.06950816055534
Slyc4,Slyc4_root,OG0002135,Solyc05g006990,Solyc05g007000,17.4015421851218,7.68334408508968
Spri1,Spri1_root,OG0002135,Solpri1_05g005760,Solpri1_05g005770,21.9382845443129,7.46356070980048
Spri1,Spri1_root,OG0002135,Solpri1_05g005760,Solpri1_05g005770,16.7228139237751,7.36402503624957
Spri1,Spri1_root,OG0002135,Solpri1_05g005760,Solpri1_05g005770,22.4191615549964,5.52908428252006
Spri1,Spri1_root,OG0002135,Solpri1_05g005760,Solpri1_05g005770,16.9877628443418,5.38264071441692
Slyc4,Slyc4_root,OG0002137,Solyc05g010310,Solyc05g010320,7.62550643514703,4.29641170980418
Spri1,Spri1_root,OG0002137,Solpri1_05g002630,Solpri1_05g002640,2.49701859785178,0.248397048506579
Spri1,Spri1_root,OG0002137,Solpri1_05g002630,Solpri1_05g002640,3.4559023513508,0.833359549227727
Spri1,Spri1_root,OG0002137,Solpri1_05g002630,Solpri1_05g002640,3.54790128010093,0.511431454340369
Spri1,Spri1_root,OG0002137,Solpri1_05g002630,Solpri1_05g002640,2.58904090924161,2.41832204994889
Slyc4,Slyc4_root,OG0002147,Solyc08g008550,Solyc08g083040,77.1002706628663,0.382347681600913
Slyc4,Slyc4_root,OG0002147,Solyc08g008550,Solyc08g083040,76.2557317091426,0.210058002842704
Spri1,Spri1_root,OG0002147,Solpri1_08g001900,Solpri1_08g028180,71.5005171222945,0.270202896517417
Spri1,Spri1_root,OG0002147,Solpri1_08g001900,Solpri1_08g028180,66.9568465267426,0.420646162481203
Spri1,Spri1_root,OG0002147,Solpri1_08g001900,Solpri1_08g028180,65.2229300138303,0.124796158902871
Spri1,Spri1_root,OG0002147,Solpri1_08g001900,Solpri1_08g028180,66.3358743759389,0.124116917056851
Slyc4,Slyc4_root,OG0002148,Solyc08g008310,Solyc08g082280,174.003794456973,9.22462627216865
Slyc4,Slyc4_root,OG0002148,Solyc08g008310,Solyc08g082280,167.237436316527,8.37512640158477
Spri1,Spri1_root,OG0002148,Solpri1_08g001500,Solpri1_08g027420,112.730914749457,6.50287636292249
Spri1,Spri1_root,OG0002148,Solpri1_08g001500,Solpri1_08g027420,118.770062622261,6.10025127345335
Spri1,Spri1_root,OG0002148,Solpri1_08g001500,Solpri1_08g027420,125.631144831169,6.45259593051941
Spri1,Spri1_root,OG0002148,Solpri1_08g001500,Solpri1_08g027420,121.492312326783,6.07144442539298
Slyc4,Slyc4_root,OG0002151,Solyc08g007420,Solyc08g078850,54.9947677082685,0.855914522041704
Slyc4,Slyc4_root,OG0002151,Solyc08g007420,Solyc08g078850,55.1569585635472,0.926373125342635
Spri1,Spri1_root,OG0002151,Solpri1_08g000690,Solpri1_08g023740,69.7206397294007,2.7887964890671
Spri1,Spri1_root,OG0002151,Solpri1_08g000690,Solpri1_08g023740,75.5410422283665,2.97706554119476
Spri1,Spri1_root,OG0002151,Solpri1_08g000690,Solpri1_08g023740,60.5526475807414,3.17240663797669
Spri1,Spri1_root,OG0002151,Solpri1_08g000690,Solpri1_08g023740,68.8148052992526,1.99782410136155
Slyc4,Slyc4_root,OG0002152,Solyc06g061150,Solyc08g006960,97.7575847483614,0.154679158543803
Slyc4,Slyc4_root,OG0002152,Solyc06g061150,Solyc08g006960,95.2642881094351,0.369677203078179
Spri1,Spri1_root,OG0002152,Solpri1_06g020870,Solpri1_08g000160,102.05823507647,0.463386495399248
Spri1,Spri1_root,OG0002152,Solpri1_06g020870,Solpri1_08g000160,88.0797675857243,0.424825462042666
Spri1,Spri1_root,OG0002152,Solpri1_06g020870,Solpri1_08g000160,96.2778440509952,0.417596685394187
Spri1,Spri1_root,OG0002152,Solpri1_06g020870,Solpri1_08g000160,94.4534999619823,0.440428317667841
Slyc4,Slyc4_root,OG0002153,Solyc08g005280,Solyc08g076320,66.9342110822006,3.66802652300346
Slyc4,Slyc4_root,OG0002153,Solyc08g005280,Solyc08g076320,60.7962246744365,3.24556473134078
Spri1,Spri1_root,OG0002153,Solpri1_08g003100,Solpri1_08g020770,17.9125878653086,6.19405018944891
Spri1,Spri1_root,OG0002153,Solpri1_08g003100,Solpri1_08g020770,18.469681164217,5.1477836557577
Spri1,Spri1_root,OG0002153,Solpri1_08g003100,Solpri1_08g020770,20.1399278065411,4.37164746431081
Spri1,Spri1_root,OG0002153,Solpri1_08g003100,Solpri1_08g020770,13.8281275625882,5.34155539915437
Slyc4,Slyc4_root,OG0002154,Solyc08g006740,Solyc08g006750,57.112624883353,0.0181912486308378
Slyc4,Slyc4_root,OG0002154,Solyc08g006740,Solyc08g006750,54.7042105740925,0.0358736841262335
Spri1,Spri1_root,OG0002154,Solpri1_08g004060,Solpri1_08g004070,52.4967039641082,1.37308607812005
Spri1,Spri1_root,OG0002154,Solpri1_08g004060,Solpri1_08g004070,124.494472813513,1.24607323807422
Spri1,Spri1_root,OG0002154,Solpri1_08g004060,Solpri1_08g004070,92.040598045887,1.18155250390334
Spri1,Spri1_root,OG0002154,Solpri1_08g004060,Solpri1_08g004070,94.6252954299765,1.47252826077812
Slyc4,Slyc4_root,OG0002155,Solyc06g060530,Solyc08g079730,26.9418824552883,0.562412770405928
Slyc4,Slyc4_root,OG0002155,Solyc06g060530,Solyc08g079730,26.7645922752048,1.00414238730977
Spri1,Spri1_root,OG0002155,Solpri1_06g020000,Solpri1_08g024780,15.3799749769853,1.48823432960913
Spri1,Spri1_root,OG0002155,Solpri1_06g020000,Solpri1_08g024780,10.0022588431325,0.408971051084482
Spri1,Spri1_root,OG0002155,Solpri1_06g020000,Solpri1_08g024780,14.6979305203434,1.37213428290411
Spri1,Spri1_root,OG0002155,Solpri1_06g020000,Solpri1_08g024780,15.2729852683778,0.915276607930641
Slyc4,Slyc4_root,OG0002156,Solyc07g064070,Solyc08g078430,55.5608978317402,8.87475758033353
