species,Gene1,Gene2,Orthogroup,Gene_family_size,Gene1_exp,Gene2_exp,num_shared_tissue,coexpression,log2FC_mean,log2FC_sd,Gene1_tau,Gene2_tau,Gene1_tissue,Gene2_tissue,sequence_similarity,duplication_mode,Ks,Ka.Ks,pseudogene,domestication_status,dosage_category,retention_category
Sabu2,Solabu2_04g002900,Solabu2_12g012420,OG0000006,27,0,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_04g007120,OG0000006,27,0,0.0151326396831341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_04g008260,OG0000006,27,0,0.00969109288108628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_04g008270,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,83.333,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_04g008290,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_04g008300,OG0000006,27,0,0.109986136422578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_04g009260,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_04g009270,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g002910,Solabu2_12g012420,OG0000006,27,0,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g007120,Solabu2_04g008260,OG0000006,27,0.0151326396831341,0.00969109288108628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007120,Solabu2_04g008270,OG0000006,27,0.0151326396831341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007120,Solabu2_04g008290,OG0000006,27,0.0151326396831341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007120,Solabu2_04g008300,OG0000006,27,0.0151326396831341,0.109986136422578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007120,Solabu2_04g009260,OG0000006,27,0.0151326396831341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007120,Solabu2_04g009270,OG0000006,27,0.0151326396831341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g007120,Solabu2_12g012420,OG0000006,27,0.0151326396831341,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008260,Solabu2_04g008270,OG0000006,27,0.00969109288108628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008260,Solabu2_04g008290,OG0000006,27,0.00969109288108628,0,NA,NA,NA,NA,NA,NA,NA,NA,86.257,proximal,0.130666,0.429679,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008260,Solabu2_04g008300,OG0000006,27,0.00969109288108628,0.109986136422578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008260,Solabu2_04g009260,OG0000006,27,0.00969109288108628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008260,Solabu2_04g009270,OG0000006,27,0.00969109288108628,0,NA,NA,NA,NA,NA,NA,NA,NA,90.604,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g008260,Solabu2_12g012420,OG0000006,27,0.00969109288108628,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008270,Solabu2_04g008290,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,83.333,proximal,0.188702,0.457816,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008270,Solabu2_04g008300,OG0000006,27,0,0.109986136422578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008270,Solabu2_04g009260,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008270,Solabu2_04g009270,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g008270,Solabu2_12g012420,OG0000006,27,0,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008290,Solabu2_04g008300,OG0000006,27,0,0.109986136422578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008290,Solabu2_04g009260,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008290,Solabu2_04g009270,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g008290,Solabu2_12g012420,OG0000006,27,0,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008300,Solabu2_04g009260,OG0000006,27,0.109986136422578,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g008300,Solabu2_04g009270,OG0000006,27,0.109986136422578,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g008300,Solabu2_12g012420,OG0000006,27,0.109986136422578,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g009260,Solabu2_04g009270,OG0000006,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g009260,Solabu2_12g012420,OG0000006,27,0,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,82.883,dispersed,0.191875,0.496646,FALSE,wild,NA,NA
Sabu2,Solabu2_04g009270,Solabu2_12g012420,OG0000006,27,0,0.0801407693304306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_02g002970,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_04g015190,OG0000007,9,0,2.64098246361883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_06g005070,OG0000007,9,0,0.765832134377655,NA,NA,NA,NA,NA,NA,NA,NA,50,dispersed,3.04974,0.115294,FALSE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_07g010200,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_08g010270,OG0000007,9,0,1.32323861695613,NA,NA,NA,NA,NA,NA,NA,NA,72.973,dispersed,3.17126,0.0545715,FALSE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_09g008270,OG0000007,9,0,0.530368161807148,NA,NA,NA,NA,NA,NA,NA,NA,84.685,dispersed,3.24242,0.0227229,FALSE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_09g015620,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,87.838,dispersed,2.92351,0.0235339,FALSE,wild,NA,NA
Sabu2,Solabu2_01g006610,Solabu2_12g009880,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,73.333,dispersed,2.95909,0.0540154,FALSE,wild,NA,NA
Sabu2,Solabu2_02g002970,Solabu2_04g015190,OG0000007,9,0,2.64098246361883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g002970,Solabu2_06g005070,OG0000007,9,0,0.765832134377655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g002970,Solabu2_07g010200,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g002970,Solabu2_08g010270,OG0000007,9,0,1.32323861695613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g002970,Solabu2_09g008270,OG0000007,9,0,0.530368161807148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g002970,Solabu2_09g015620,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g002970,Solabu2_12g009880,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015190,Solabu2_06g005070,OG0000007,9,2.64098246361883,0.765832134377655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015190,Solabu2_07g010200,OG0000007,9,2.64098246361883,0,NA,NA,NA,NA,NA,NA,NA,NA,71.154,dispersed,1.59449,0.117636,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015190,Solabu2_08g010270,OG0000007,9,2.64098246361883,1.32323861695613,NA,NA,NA,NA,NA,NA,NA,NA,46.429,dispersed,2.98288,0.145364,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015190,Solabu2_09g008270,OG0000007,9,2.64098246361883,0.530368161807148,NA,NA,NA,NA,NA,NA,NA,NA,59.551,dispersed,1.46668,0.201643,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015190,Solabu2_09g015620,OG0000007,9,2.64098246361883,0,NA,NA,NA,NA,NA,NA,NA,NA,62.637,dispersed,3.51195,0.0655624,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015190,Solabu2_12g009880,OG0000007,9,2.64098246361883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005070,Solabu2_07g010200,OG0000007,9,0.765832134377655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005070,Solabu2_08g010270,OG0000007,9,0.765832134377655,1.32323861695613,NA,NA,NA,NA,NA,NA,NA,NA,52.137,dispersed,3.43918,0.148795,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005070,Solabu2_09g008270,OG0000007,9,0.765832134377655,0.530368161807148,NA,NA,NA,NA,NA,NA,NA,NA,42.763,dispersed,3.42512,0.147506,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005070,Solabu2_09g015620,OG0000007,9,0.765832134377655,0,NA,NA,NA,NA,NA,NA,NA,NA,46.154,dispersed,3.18973,0.135103,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005070,Solabu2_12g009880,OG0000007,9,0.765832134377655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_07g010200,Solabu2_08g010270,OG0000007,9,0,1.32323861695613,NA,NA,NA,NA,NA,NA,NA,NA,66.154,dispersed,2.70549,0.0805974,FALSE,wild,NA,NA
Sabu2,Solabu2_07g010200,Solabu2_09g008270,OG0000007,9,0,0.530368161807148,NA,NA,NA,NA,NA,NA,NA,NA,70.769,dispersed,2.34236,0.0851938,FALSE,wild,NA,NA
Sabu2,Solabu2_07g010200,Solabu2_09g015620,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,73.846,dispersed,2.80977,0.0603299,FALSE,wild,NA,NA
Sabu2,Solabu2_07g010200,Solabu2_12g009880,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_08g010270,Solabu2_09g008270,OG0000007,9,1.32323861695613,0.530368161807148,NA,NA,NA,NA,NA,NA,NA,NA,62.455,dispersed,3.90884,0.0633937,FALSE,wild,NA,NA
Sabu2,Solabu2_08g010270,Solabu2_09g015620,OG0000007,9,1.32323861695613,0,NA,NA,NA,NA,NA,NA,NA,NA,68.519,dispersed,3.27569,0.0853261,FALSE,wild,NA,NA
Sabu2,Solabu2_08g010270,Solabu2_12g009880,OG0000007,9,1.32323861695613,0,NA,NA,NA,NA,NA,NA,NA,NA,68.539,dispersed,2.83305,0.0791231,FALSE,wild,NA,NA
Sabu2,Solabu2_09g008270,Solabu2_09g015620,OG0000007,9,0.530368161807148,0,NA,NA,NA,NA,NA,NA,NA,NA,74.046,dispersed,3.38784,0.0513859,FALSE,wild,NA,NA
Sabu2,Solabu2_09g008270,Solabu2_12g009880,OG0000007,9,0.530368161807148,0,NA,NA,NA,NA,NA,NA,NA,NA,73.034,dispersed,2.91139,0.0573498,FALSE,wild,NA,NA
Sabu2,Solabu2_09g015620,Solabu2_12g009880,OG0000007,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,72.973,dispersed,2.6529,0.0566575,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g015950,OG0000008,37,0.794832177192631,3.70154783440774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g015960,OG0000008,37,0.794832177192631,6.71995742333496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g015990,OG0000008,37,0.794832177192631,0.0616023046297256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g016220,OG0000008,37,0.794832177192631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023430,OG0000008,37,0.794832177192631,1.95930800057635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023450,OG0000008,37,0.794832177192631,14.0365611016153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023460,OG0000008,37,0.794832177192631,5.5116016782198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023470,OG0000008,37,0.794832177192631,5.64932267687232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023570,OG0000008,37,0.794832177192631,0.460112881052497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023580,OG0000008,37,0.794832177192631,3.15803276640613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023590,OG0000008,37,0.794832177192631,3.26182073455537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023620,OG0000008,37,0.794832177192631,18.8706766873811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023670,OG0000008,37,0.794832177192631,2.95911322142305,NA,NA,NA,NA,NA,NA,NA,NA,62.268,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023680,OG0000008,37,0.794832177192631,2.53629562852379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023690,OG0000008,37,0.794832177192631,1.06774823007139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023730,OG0000008,37,0.794832177192631,5.5008241314736,NA,NA,NA,NA,NA,NA,NA,NA,59.116,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023740,OG0000008,37,0.794832177192631,0.233624233738987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023760,OG0000008,37,0.794832177192631,7.74931434643427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023770,OG0000008,37,0.794832177192631,3.89770541733259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023780,OG0000008,37,0.794832177192631,1.04820224677053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023810,OG0000008,37,0.794832177192631,4.65858825101918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023820,OG0000008,37,0.794832177192631,4.26351470221799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023840,OG0000008,37,0.794832177192631,4.01789741815895,NA,NA,NA,NA,NA,NA,NA,NA,48.005,transposed,0.512779,0.464757,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023850,OG0000008,37,0.794832177192631,5.86415138468929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023860,OG0000008,37,0.794832177192631,0.883267035068166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023920,OG0000008,37,0.794832177192631,3.75974305573927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023950,OG0000008,37,0.794832177192631,0.724246646993147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023960,OG0000008,37,0.794832177192631,0.43787950999236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023970,OG0000008,37,0.794832177192631,1.93657551253648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g023990,OG0000008,37,0.794832177192631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_04g024050,OG0000008,37,0.794832177192631,2.01033618216897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_05g015580,OG0000008,37,0.794832177192631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_06g004520,OG0000008,37,0.794832177192631,6.55258575394984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_06g004540,OG0000008,37,0.794832177192631,1.12142208821672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_06g004590,OG0000008,37,0.794832177192631,3.54122222295353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_01g005750,Solabu2_06g004600,OG0000008,37,0.794832177192631,0.502457273651435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g015960,OG0000008,37,3.70154783440774,6.71995742333496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g015990,OG0000008,37,3.70154783440774,0.0616023046297256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g016220,OG0000008,37,3.70154783440774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023430,OG0000008,37,3.70154783440774,1.95930800057635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023450,OG0000008,37,3.70154783440774,14.0365611016153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023460,OG0000008,37,3.70154783440774,5.5116016782198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023470,OG0000008,37,3.70154783440774,5.64932267687232,NA,NA,NA,NA,NA,NA,NA,NA,76.296,WGD,0.166761,0.883867,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023570,OG0000008,37,3.70154783440774,0.460112881052497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023580,OG0000008,37,3.70154783440774,3.15803276640613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023590,OG0000008,37,3.70154783440774,3.26182073455537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023620,OG0000008,37,3.70154783440774,18.8706766873811,NA,NA,NA,NA,NA,NA,NA,NA,68.822,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023670,OG0000008,37,3.70154783440774,2.95911322142305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023680,OG0000008,37,3.70154783440774,2.53629562852379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023690,OG0000008,37,3.70154783440774,1.06774823007139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023730,OG0000008,37,3.70154783440774,5.5008241314736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023740,OG0000008,37,3.70154783440774,0.233624233738987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023760,OG0000008,37,3.70154783440774,7.74931434643427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023770,OG0000008,37,3.70154783440774,3.89770541733259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023780,OG0000008,37,3.70154783440774,1.04820224677053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023810,OG0000008,37,3.70154783440774,4.65858825101918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023820,OG0000008,37,3.70154783440774,4.26351470221799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023840,OG0000008,37,3.70154783440774,4.01789741815895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023850,OG0000008,37,3.70154783440774,5.86415138468929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023860,OG0000008,37,3.70154783440774,0.883267035068166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023920,OG0000008,37,3.70154783440774,3.75974305573927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023950,OG0000008,37,3.70154783440774,0.724246646993147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023960,OG0000008,37,3.70154783440774,0.43787950999236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023970,OG0000008,37,3.70154783440774,1.93657551253648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g015950,Solabu2_04g023990,OG0000008,37,3.70154783440774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
