species,Gene1,Gene2,Orthogroup,Gene_family_size,Gene1_exp,Gene2_exp,num_shared_tissue,coexpression,log2FC_mean,log2FC_sd,Gene1_tau,Gene2_tau,Gene1_tissue,Gene2_tissue,sequence_similarity,duplication_mode,Ks,Ka.Ks,pseudogene,domestication_status,dosage_category,retention_category
Setu1,Soletu1_02g002720,Soletu1_04g010130,OG0000015,20,0,0.024581607,0,NA,NA,NA,NA,1,NA,NA,59.483,dispersed,3.22485,0.103859,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_06g003260,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,59.483,dispersed,3.22425,0.103834,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_06g006750,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_06g011090,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_06g024610,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_07g010490,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,49.275,dispersed,2.81464,0.149377,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_08g006980,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g002720,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_02g024160,OG0000015,20,0,0.017913044,0,NA,NA,NA,NA,1,NA,NA,66.667,dispersed,2.58011,0.0922983,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_03g005340,OG0000015,20,0,0.049684759,0,NA,NA,NA,NA,0.592452092,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_04g006110,OG0000015,20,0,0.086035624,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_04g010130,OG0000015,20,0,0.024581607,0,NA,NA,NA,NA,1,NA,NA,66.667,dispersed,2.58011,0.0922983,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_06g003260,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,66.667,dispersed,2.58011,0.0922983,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_06g006750,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_06g011090,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_06g024610,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_07g010490,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_08g006980,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011060,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_03g005340,OG0000015,20,0.017913044,0.049684759,0,NA,NA,NA,1,0.592452092,NA,NA,96.516,dispersed,0.0524469,0.300021,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_04g006110,OG0000015,20,0.017913044,0.086035624,0,NA,NA,NA,1,1,NA,NA,54.795,dispersed,2.94918,0.120241,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_04g010130,OG0000015,20,0.017913044,0.024581607,0,NA,NA,NA,1,1,NA,NA,98.955,dispersed,0.0102011,0.447704,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_06g003260,OG0000015,20,0.017913044,0,0,NA,NA,NA,1,NA,NA,NA,99.251,dispersed,0.0109646,0.296778,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_06g006750,OG0000015,20,0.017913044,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_06g011090,OG0000015,20,0.017913044,0,0,NA,NA,NA,1,NA,NA,NA,56.132,dispersed,3.702,0.0977686,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_06g024610,OG0000015,20,0.017913044,0,0,NA,NA,NA,1,NA,NA,NA,54.857,dispersed,3.55171,0.0901665,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_07g010490,OG0000015,20,0.017913044,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_08g006980,OG0000015,20,0.017913044,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_08g009810,OG0000015,20,0.017913044,1.406613208,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g024160,Soletu1_08g014110,OG0000015,20,0.017913044,1.269822739,0,NA,NA,NA,1,0.981691722,NA,NA,60.526,dispersed,3.48802,0.0918242,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_04g006110,OG0000015,20,0.049684759,0.086035624,0,NA,NA,NA,0.592452092,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_04g010130,OG0000015,20,0.049684759,0.024581607,0,NA,NA,NA,0.592452092,1,NA,NA,97.753,dispersed,0.0381783,0.261439,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_06g003260,OG0000015,20,0.049684759,0,0,NA,NA,NA,0.592452092,NA,NA,NA,97.378,dispersed,0.0509174,0.23144,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_06g006750,OG0000015,20,0.049684759,0,0,NA,NA,NA,0.592452092,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_06g011090,OG0000015,20,0.049684759,0,0,NA,NA,NA,0.592452092,NA,NA,NA,57.651,dispersed,3.90879,0.0857658,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_06g024610,OG0000015,20,0.049684759,0,0,NA,NA,NA,0.592452092,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_07g010490,OG0000015,20,0.049684759,0,0,NA,NA,NA,0.592452092,NA,NA,NA,50,dispersed,2.76339,0.158903,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_08g006980,OG0000015,20,0.049684759,0,0,NA,NA,NA,0.592452092,NA,NA,NA,58.559,dispersed,3.38387,0.106983,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_08g009810,OG0000015,20,0.049684759,1.406613208,0,NA,NA,NA,0.592452092,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g005340,Soletu1_08g014110,OG0000015,20,0.049684759,1.269822739,0,NA,NA,NA,0.592452092,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_04g010130,OG0000015,20,0.086035624,0.024581607,0,NA,NA,NA,1,1,NA,NA,56.164,dispersed,2.94588,0.115219,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_06g003260,OG0000015,20,0.086035624,0,0,NA,NA,NA,1,NA,NA,NA,56.164,dispersed,2.94588,0.115219,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_06g006750,OG0000015,20,0.086035624,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_06g011090,OG0000015,20,0.086035624,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_06g024610,OG0000015,20,0.086035624,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_07g010490,OG0000015,20,0.086035624,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_08g006980,OG0000015,20,0.086035624,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_08g009810,OG0000015,20,0.086035624,1.406613208,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g006110,Soletu1_08g014110,OG0000015,20,0.086035624,1.269822739,0,NA,NA,NA,1,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_06g003260,OG0000015,20,0.024581607,0,0,NA,NA,NA,1,NA,NA,NA,100,dispersed,0.0054564,-6.10E-13,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_06g006750,OG0000015,20,0.024581607,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_06g011090,OG0000015,20,0.024581607,0,0,NA,NA,NA,1,NA,NA,NA,58.007,dispersed,3.92252,0.0836801,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_06g024610,OG0000015,20,0.024581607,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_07g010490,OG0000015,20,0.024581607,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_08g006980,OG0000015,20,0.024581607,0,0,NA,NA,NA,1,NA,NA,NA,58.559,dispersed,3.39472,0.107285,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_08g009810,OG0000015,20,0.024581607,1.406613208,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010130,Soletu1_08g014110,OG0000015,20,0.024581607,1.269822739,0,NA,NA,NA,1,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g003260,Soletu1_06g006750,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.429,dispersed,3.42658,0.168728,FALSE,wild,NA,NA
Setu1,Soletu1_06g003260,Soletu1_06g011090,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g003260,Soletu1_06g024610,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,54.857,dispersed,3.54754,0.0901334,FALSE,wild,NA,NA
Setu1,Soletu1_06g003260,Soletu1_07g010490,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g003260,Soletu1_08g006980,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,58.559,dispersed,2.08468,0.210338,FALSE,wild,NA,NA
Setu1,Soletu1_06g003260,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g003260,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,60.526,dispersed,3.48545,0.0929373,FALSE,wild,NA,NA
Setu1,Soletu1_06g006750,Soletu1_06g011090,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g006750,Soletu1_06g024610,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g006750,Soletu1_07g010490,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g006750,Soletu1_08g006980,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g006750,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g006750,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g011090,Soletu1_06g024610,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g011090,Soletu1_07g010490,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g011090,Soletu1_08g006980,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g011090,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g011090,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g024610,Soletu1_07g010490,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,48.649,dispersed,2.78629,0.135017,FALSE,wild,NA,NA
Setu1,Soletu1_06g024610,Soletu1_08g006980,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g024610,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g024610,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,62.987,dispersed,3.53766,0.0762941,FALSE,wild,NA,NA
Setu1,Soletu1_07g010490,Soletu1_08g006980,OG0000015,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g010490,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g010490,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,49.296,dispersed,3.58604,0.106804,FALSE,wild,NA,NA
Setu1,Soletu1_08g006980,Soletu1_08g009810,OG0000015,20,0,1.406613208,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_08g006980,Soletu1_08g014110,OG0000015,20,0,1.269822739,0,NA,NA,NA,NA,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_08g009810,Soletu1_08g014110,OG0000015,20,1.406613208,1.269822739,0,NA,NA,NA,1,0.981691722,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011370,Soletu1_06g005280,OG0000017,12,1.402710308,0,0,NA,NA,NA,0.106790435,NA,NA,NA,77.358,dispersed,1.21634,0.200222,TRUE,wild,NA,NA
Setu1,Soletu1_02g011370,Soletu1_07g011210,OG0000017,12,1.402710308,0,0,NA,NA,NA,0.106790435,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_05g012840,Soletu1_06g005280,OG0000017,12,2.712206539,0,0,NA,NA,NA,0.552546188,NA,NA,NA,76.667,dispersed,0.814817,0.193078,TRUE,wild,NA,NA
Setu1,Soletu1_05g012840,Soletu1_07g011210,OG0000017,12,2.712206539,0,0,NA,NA,NA,0.552546188,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g005280,Soletu1_07g011210,OG0000017,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,85.294,dispersed,0.109629,0.700717,TRUE,wild,NA,NA
Setu1,Soletu1_02g011700,Soletu1_02g011720,OG0000018,5,0.011103274,6.926586324,0,NA,NA,NA,0.490060638,0.544778979,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011700,Soletu1_02g012450,OG0000018,5,0.011103274,1.025700979,0,NA,NA,NA,0.490060638,0.93337469,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011700,Soletu1_03g013850,OG0000018,5,0.011103274,1.071457327,0,NA,NA,NA,0.490060638,0.157419809,NA,NA,42.5,dispersed,3.39903,0.175545,FALSE,wild,NA,NA
Setu1,Soletu1_02g011700,Soletu1_08g013220,OG0000018,5,0.011103274,0.287966,0,NA,NA,NA,0.490060638,0.498183322,NA,NA,40.299,dispersed,3.46691,0.165179,FALSE,wild,NA,NA
Setu1,Soletu1_02g011720,Soletu1_02g012450,OG0000018,5,6.926586324,1.025700979,1,NA,NA,NA,0.544778979,0.93337469,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g011720,Soletu1_03g013850,OG0000018,5,6.926586324,1.071457327,0,NA,NA,NA,0.544778979,0.157419809,NA,NA,33.333,dispersed,3.35954,0.232237,FALSE,wild,NA,NA
Setu1,Soletu1_02g011720,Soletu1_08g013220,OG0000018,5,6.926586324,0.287966,0,NA,NA,NA,0.544778979,0.498183322,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g012450,Soletu1_03g013850,OG0000018,5,1.025700979,1.071457327,0,NA,NA,NA,0.93337469,0.157419809,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g012450,Soletu1_08g013220,OG0000018,5,1.025700979,0.287966,0,NA,NA,NA,0.93337469,0.498183322,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g013850,Soletu1_08g013220,OG0000018,5,1.071457327,0.287966,0,NA,NA,NA,0.157419809,0.498183322,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_01g012530,OG0000019,21,1.493283792,0.057336028,0,NA,NA,NA,0.748791978,0.149222043,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_01g017630,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_02g011120,OG0000019,21,1.493283792,0.010707009,0,NA,NA,NA,0.748791978,0.638797172,NA,NA,35.326,dispersed,3.51664,0.194424,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_03g007450,OG0000019,21,1.493283792,0.477843555,0,NA,NA,NA,0.748791978,0.443141687,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_03g010260,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_03g010450,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_03g010800,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_04g009280,OG0000019,21,1.493283792,0.396887825,0,NA,NA,NA,0.748791978,0.365383379,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_04g011180,OG0000019,21,1.493283792,0.278086195,0,NA,NA,NA,0.748791978,1,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_04g015890,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_05g011340,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_06g008380,OG0000019,21,1.493283792,0.113693488,0,NA,NA,NA,0.748791978,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_06g009890,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_07g007740,OG0000019,21,1.493283792,1.459546564,0,NA,NA,NA,0.748791978,0.687012058,NA,NA,70,dispersed,3.28925,0.0520283,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_07g009810,OG0000019,21,1.493283792,1.663987457,0,NA,NA,NA,0.748791978,0.870004445,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_07g014750,OG0000019,21,1.493283792,0.1658409,0,NA,NA,NA,0.748791978,0.620023135,NA,NA,77.941,dispersed,3.40056,0.0392744,FALSE,wild,NA,NA
Setu1,Soletu1_01g005390,Soletu1_08g006100,OG0000019,21,1.493283792,0,0,NA,NA,NA,0.748791978,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_01g017630,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_02g011120,OG0000019,21,0.057336028,0.010707009,0,NA,NA,NA,0.149222043,0.638797172,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_03g007450,OG0000019,21,0.057336028,0.477843555,0,NA,NA,NA,0.149222043,0.443141687,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_03g010260,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,47.917,dispersed,3.07011,0.127466,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_03g010450,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_03g010800,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_04g009280,OG0000019,21,0.057336028,0.396887825,0,NA,NA,NA,0.149222043,0.365383379,NA,NA,61.628,dispersed,1.66343,0.138204,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_04g011180,OG0000019,21,0.057336028,0.278086195,0,NA,NA,NA,0.149222043,1,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_04g015890,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_05g011340,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_06g008380,OG0000019,21,0.057336028,0.113693488,0,NA,NA,NA,0.149222043,1,NA,NA,56.977,dispersed,1.84526,0.155857,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_06g009890,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_07g007740,OG0000019,21,0.057336028,1.459546564,0,NA,NA,NA,0.149222043,0.687012058,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_07g009810,OG0000019,21,0.057336028,1.663987457,0,NA,NA,NA,0.149222043,0.870004445,NA,NA,54.082,dispersed,1.71958,0.201218,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_07g014750,OG0000019,21,0.057336028,0.1658409,0,NA,NA,NA,0.149222043,0.620023135,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g012530,Soletu1_08g006100,OG0000019,21,0.057336028,0,0,NA,NA,NA,0.149222043,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_02g011120,OG0000019,21,0,0.010707009,0,NA,NA,NA,NA,0.638797172,NA,NA,72.18,dispersed,1.47258,0.122691,FALSE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_03g007450,OG0000019,21,0,0.477843555,0,NA,NA,NA,NA,0.443141687,NA,NA,77.536,dispersed,1.58337,0.101351,FALSE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_03g010260,OG0000019,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_03g010450,OG0000019,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_03g010800,OG0000019,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_04g009280,OG0000019,21,0,0.396887825,0,NA,NA,NA,NA,0.365383379,NA,NA,51.24,dispersed,3.23228,0.109949,FALSE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_04g011180,OG0000019,21,0,0.278086195,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g017630,Soletu1_04g015890,OG0000019,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,89.655,dispersed,0.733927,0.196013,FALSE,wild,NA,NA
