species,Gene1,Gene2,Orthogroup,Gene_family_size,Gene1_exp,Gene2_exp,num_shared_tissue,coexpression,log2FC_mean,log2FC_sd,Gene1_tau,Gene2_tau,Gene1_tissue,Gene2_tissue,sequence_similarity,duplication_mode,Ks,Ka.Ks,pseudogene,domestication_status,dosage_category,retention_category
Shav1,Solhav1_04g005750,Solhav1_08g013330,OG0000000,74,0,1.76805282234251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_08g015500,OG0000000,74,0,0.220842750486691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_08g015530,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_08g016720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g000950,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g006400,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g007100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g007110,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g008640,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g008740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g010810,OG0000000,74,0,0.199781682714172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g013290,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g016490,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g017740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_09g020180,OG0000000,74,0,2.65977516086481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_10g002310,OG0000000,74,0,0.540642844734921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_10g010720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,72.358,dispersed,0.495933,0.296533,TRUE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_10g011590,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_10g011850,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_10g017130,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g002700,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g006750,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,82.222,dispersed,0.16795,0.566057,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g009100,OG0000000,74,0,1.42281152783265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g011600,OG0000000,74,0,0.488883461679138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g012340,OG0000000,74,0,2.58806367874593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g014820,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g015440,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g017170,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g018620,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,82.963,dispersed,0.105276,0.802351,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_11g019170,OG0000000,74,0,0.511830158109793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_12g001930,OG0000000,74,0,0.0418292842770428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_12g003550,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_12g008690,OG0000000,74,0,0.200770326216493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_12g008840,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_12g009680,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g005750,Solhav1_12g012870,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_04g007570,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_04g009910,OG0000000,74,0,0.168285228527113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_04g010160,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_04g010180,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_04g012020,OG0000000,74,0,0.162311155021386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_04g013200,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,84.404,dispersed,0.593759,0.132533,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_05g011480,OG0000000,74,0,0.746018865302341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_05g012360,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_05g014280,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_06g001700,OG0000000,74,0,0.267471645309194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_06g003340,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,94.34,dispersed,0.385142,0.0690628,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_06g004100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,93.458,dispersed,0.0885226,0.345021,TRUE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_06g012490,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_07g000600,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_07g007730,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g005130,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g006180,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g006600,OG0000000,74,0,0.0511527810338596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g011100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g011550,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g013330,OG0000000,74,0,1.76805282234251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g015500,OG0000000,74,0,0.220842750486691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g015530,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_08g016720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g000950,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.743,dispersed,0.167673,0.262193,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g006400,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g007100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g007110,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g008640,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g008740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92,dispersed,0.671874,0.0568047,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g010810,OG0000000,74,0,0.199781682714172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g013290,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g016490,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g017740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,88.991,dispersed,0.212188,0.274703,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_09g020180,OG0000000,74,0,2.65977516086481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_10g002310,OG0000000,74,0,0.540642844734921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_10g010720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_10g011590,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_10g011850,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_10g017130,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g002700,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,89.873,dispersed,0.198168,0.274187,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g006750,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g009100,OG0000000,74,0,1.42281152783265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g011600,OG0000000,74,0,0.488883461679138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g012340,OG0000000,74,0,2.58806367874593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g014820,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.743,dispersed,0.19684,0.220093,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g015440,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g017170,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g018620,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_11g019170,OG0000000,74,0,0.511830158109793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_12g001930,OG0000000,74,0,0.0418292842770428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_12g003550,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_12g008690,OG0000000,74,0,0.200770326216493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_12g008840,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_12g009680,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g006220,Solhav1_12g012870,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_04g009910,OG0000000,74,0,0.168285228527113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_04g010160,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_04g010180,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_04g012020,OG0000000,74,0,0.162311155021386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_04g013200,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_05g011480,OG0000000,74,0,0.746018865302341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_05g012360,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_05g014280,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_06g001700,OG0000000,74,0,0.267471645309194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_06g003340,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_06g004100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_06g012490,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_07g000600,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_07g007730,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g005130,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g006180,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g006600,OG0000000,74,0,0.0511527810338596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g011100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g011550,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g013330,OG0000000,74,0,1.76805282234251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g015500,OG0000000,74,0,0.220842750486691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g015530,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_08g016720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g000950,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g006400,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g007100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g007110,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g008640,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g008740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g010810,OG0000000,74,0,0.199781682714172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g013290,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g016490,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g017740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_09g020180,OG0000000,74,0,2.65977516086481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_10g002310,OG0000000,74,0,0.540642844734921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_10g010720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_10g011590,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_10g011850,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,93.023,dispersed,0.125374,0.56876,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_10g017130,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g002700,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g006750,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g009100,OG0000000,74,0,1.42281152783265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g011600,OG0000000,74,0,0.488883461679138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g012340,OG0000000,74,0,2.58806367874593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g014820,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g015440,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g017170,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g018620,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_11g019170,OG0000000,74,0,0.511830158109793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_12g001930,OG0000000,74,0,0.0418292842770428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_12g003550,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_12g008690,OG0000000,74,0,0.200770326216493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_12g008840,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_12g009680,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g007570,Solhav1_12g012870,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g009910,Solhav1_04g010160,OG0000000,74,0.168285228527113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g009910,Solhav1_04g010180,OG0000000,74,0.168285228527113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g009910,Solhav1_04g012020,OG0000000,74,0.168285228527113,0.162311155021386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_04g009910,Solhav1_04g013200,OG0000000,74,0.168285228527113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
